logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Travessa Misericórdia,,Cidade Alta,Natal,RN,59025-475,-35.21111629511967,-5.787470641125124
Rua Missionária Celina Bezerra,,Pajuçara,Natal,RN,59133-117,-35.2325799014571,-5.740459943535022
Rua Missionária Noêmia Barbosa Marques,,Pajuçara,Natal,RN,59133-115,-35.23205993009361,-5.7397099517936425
Rua Missionário Daniel Berg,,Nossa Senhora de Nazaré,Natal,RN,59062-220,-35.23058492468232,-5.813479961740541
Travessa Missionário Daniel Berg,,Nossa Senhora de Nazaré,Natal,RN,59062-510,-35.23058492468232,-5.813479961740541
Rua Missionário Gunnar Vingren,,Capim Macio,Natal,RN,59082-080,-35.20420076977632,-5.855357530176
Rua Missionário Isaías Herculano,,Pajuçara,Natal,RN,59123-312,-35.23799494618457,-5.743274963806982
Rua Missionário Joel Carlson,,Capim Macio,Natal,RN,59082-130,-35.198104427676135,-5.862544931894178
Rua Missão de Cristo,,Pajuçara,Natal,RN,59125-300,-35.238471890599556,-5.730224234409773
Rua Missão de Cristo,,Lagoa Azul,Natal,RN,59134-020,-35.235347365697514,-5.722075855739342
Rua Moacyr da Cunha Melo,,Ponta Negra,Natal,RN,59090-110,-35.17986683491291,-5.870655824935885
Rua Modelo,,Potengi,Natal,RN,59112-190,-35.25929491280546,-5.754214960967289
2ª Travessa Moema Tinoco,,Pajuçara,Natal,RN,59125-346,-35.23726858304361,-5.72500300473531
Avenida Moema Tinoco da Cunha Lima,,Lagoa Azul,Natal,RN,59136-245,-35.26298884042388,-5.706548073795535
Avenida Moema Tinoco da Cunha Lima,,Pajuçara,Natal,RN,59133-090,-35.226299928140975,-5.737719962251241
Travessa Moinho Velho,,Planalto,Natal,RN,59073-135,-35.25320527694733,-5.8543141633286355
Rua Moisés Gosson,,Lagoa Nova,Natal,RN,59056-060,-35.20769491102905,-5.813079956366252
Rua Moisés Sesyon,,Candelária,Natal,RN,59064-700,-35.21680227956171,-5.8428859754320275
Rua Moisés Soares,,Quintas,Natal,RN,59037-145,-35.226700697158236,-5.796634860267399
Rua Mojiana Mineira,,Neópolis,Natal,RN,59086-480,-35.210680401513926,-5.870446520189007
Rua Mombaça,,Potengi,Natal,RN,59112-010,-35.254334921601384,-5.760979953110677
Rua Mondai,,Potengi,Natal,RN,59112-180,-35.258885821397314,-5.754565051438398
Rua Monjolos,,Neópolis,Natal,RN,59086-390,-35.210075294906446,-5.868164894625152
Rua Monsenhor Amâncio Ramalho,,Lagoa Nova,Natal,RN,59056-080,-35.20409348867686,-5.814302032931686
Rua Monsenhor Augusto Franklin,,Nossa Senhora de Nazaré,Natal,RN,59060-560,-35.22706993167618,-5.822274967013982
Rua Monsenhor Francisco Coelho,,Quintas,Natal,RN,59042-040,-35.23646376077821,-5.797430660550406
Vila Monsenhor Francisco Coelho,,Quintas,Natal,RN,59042-043,-35.23646376077821,-5.797430660550406
Rua Monsenhor Honório,,Tirol,Natal,RN,59020-290,-35.20144235208229,-5.797438122329204
Rua Monsenhor Honório,,Lagoa Azul,Natal,RN,59138-604,-35.20144235208229,-5.797438122329204
Rua Monsenhor José Paulino,,Tirol,Natal,RN,59022-200,-35.205811510066056,-5.808044410361193
Rua Monsenhor João da Mata Paiva,,Lagoa Nova,Natal,RN,59075-020,-35.20768405103965,-5.822722909006575
Rua Monsenhor Landim,,Lagoa Nova,Natal,RN,59056-110,-35.20446490273088,-5.815329952545149
Rua Monsenhor Pegado,,Barro Vermelho,Natal,RN,59030-420,-35.211879265980706,-5.798462964524762
Rua Monsenhor Severiano,,Petrópolis,Natal,RN,59020-080,-35.20027275403301,-5.786959796195155
Rua Montalvânia,,Neópolis,Natal,RN,59086-520,-35.20897994060488,-5.871159965578073
Rua Montanhas,,Lagoa Nova,Natal,RN,59063-320,-35.21677988824284,-5.8260749447280915
Rua Montano Emerenciano,,Barro Vermelho,Natal,RN,59020-360,-35.203212824483465,-5.798990117369748
Rua Monte Alegre,,Praia do Meio,Natal,RN,59010-100,-35.196189910730425,-5.779164953054469
Travessa Monte Alegre,,Praia do Meio,Natal,RN,59010-105,-35.196189910730425,-5.779164953054469
Rua Monte Alto,,Lagoa Azul,Natal,RN,59135-830,-35.25269491842607,-5.728869950738208
Rua Monte Azul,,Neópolis,Natal,RN,59086-510,-35.20951990280744,-5.870984951439773
Rua Monte Belo,,Lagoa Azul,Natal,RN,59135-704,-35.25369487947491,-5.752279956709721
Travessa Monte Belo,,Lagoa Azul,Natal,RN,59135-712,-35.25269491842607,-5.728869950738208
Rua Monte Calvo,,Cidade Nova,Natal,RN,59072-780,-35.24441113089541,-5.8325976102081185
Rua Monte Carlo,,Praia do Meio,Natal,RN,59010-080,-35.19582053007057,-5.778452747588578
Travessa Monte Carlo,,Praia do Meio,Natal,RN,59010-085,-35.19662169035856,-5.777678817829348
2ª Travessa Monte Carlos,,Praia do Meio,Natal,RN,59010-086,-35.19691902821267,-5.77756857393767
Rua Monte Carmelo,,Neópolis,Natal,RN,59086-490,-35.20901415422189,-5.87034361348558
Rua Monte Carmelo,,Pajuçara,Natal,RN,59123-304,-35.240779109444574,-5.743805647991842
Rua Monte Castelo,,Potengi,Natal,RN,59112-160,-35.25843227710253,-5.755980971283357
Travessa Monte Castelo,,Nossa Senhora da Apresentação,Natal,RN,59114-072,-35.266834937625944,-5.759229958410948
Rua Monte Celeste,,Guarapes,Natal,RN,59074-860,-35.260909578880074,-5.84546254668402
Rua Monte Celeste,,Planalto,Natal,RN,59073-250,-35.25898010759445,-5.849077987776311
Travessa Monte Celeste,,Planalto,Natal,RN,59073-069,-35.25502627880218,-5.85550153739076
Travessa Monte Claro,,Nossa Senhora da Apresentação,Natal,RN,59115-542,-35.28269322482552,-5.745827501095519
Travessa Monte Hebrom,,Planalto,Natal,RN,59073-460,-35.252644920373626,-5.849914963287262
Rua Monte Horebe,,Planalto,Natal,RN,59073-233,-35.25261777981523,-5.855744721567172
Conjunto Monte Líbano,,Bom Pastor,Natal,RN,59060-330,-35.24211999999994,-5.8076299999999605
Rua Monte Moriá,,Nossa Senhora da Apresentação,Natal,RN,59114-678,-35.2853750398296,-5.730014639035741
Rua Monte Rei,,Planalto,Natal,RN,59073-150,-35.25329544593929,-5.858984931872047
Rua Monte Roraima,,Potengi,Natal,RN,59129-520,-35.25847491121779,-5.745689957749882
Rua Monte Rosado,,Nossa Senhora da Apresentação,Natal,RN,59115-740,-35.28627141313705,-5.761253066334435
Rua Monte Sinai,,Capim Macio,Natal,RN,59078-360,-35.20040811487401,-5.843862207679849
Rua Monte Sinai,,Nossa Senhora da Apresentação,Natal,RN,59115-665,-35.27074753421821,-5.746412760131456
Rua Monte Sinai,,Planalto,Natal,RN,59073-159,-35.255197339579595,-5.862508722655544
Travessa Monte Sinai,,Nossa Senhora da Apresentação,Natal,RN,59115-666,-35.26701489708714,-5.74396994930877
Rua Monte Sião,,Neópolis,Natal,RN,59086-460,-35.21031492632362,-5.869764944477829
Rua Monte Sião,,Nossa Senhora da Apresentação,Natal,RN,59114-094,-35.26675668084081,-5.756606850179091
Rua Monte Verde,,Lagoa Azul,Natal,RN,59136-240,-35.24888492433769,-5.722609947306388
Rua Monte da Capitólia,,Lagoa Azul,Natal,RN,59139-490,-35.26399493928254,-5.724989967758297
Rua Monte das Oliveiras,,Planalto,Natal,RN,59073-157,-35.25469492434276,-5.862649945012599
Rua Monte das Oliveiras,,Nossa Senhora da Apresentação,Natal,RN,59115-685,-35.27126594803461,-5.745409761113252
Rua Monte do Carmo,,Nossa Senhora da Apresentação,Natal,RN,59115-415,-35.28182607853473,-5.7514204196962195
Rua Monte do Sol,,Neópolis,Natal,RN,59086-535,-35.2111170721091,-5.8718257221971095
Rua Monteiro Lobato,,Candelária,Natal,RN,59065-060,-35.218974899136924,-5.842304949575244
Rua Monteiro,,Alecrim,Natal,RN,59037-410,-35.22295994927313,-5.803244966456312
Vila Monteiro,,Nordeste,Natal,RN,59042-210,-35.23923492303082,-5.799044941458412
Rua Monteiro e Silva,,Nordeste,Natal,RN,59042-100,-35.23906771269488,-5.799875374439209
Rua Montes Claros,,Neópolis,Natal,RN,59086-470,-35.20992101222834,-5.8703878398988945
Rua Montevidéu,,Felipe Camarão,Natal,RN,59072-030,-35.24476858474204,-5.824101431753576
Rua Montreal,,Lagoa Azul,Natal,RN,59129-530,-35.26785493142337,-5.739904977725772
Rua Morada Nova,,Potengi,Natal,RN,59112-100,-35.259964920235774,-5.757739970347721
Rua Morais Navarro,,Lagoa Nova,Natal,RN,59075-770,-35.21087590249083,-5.8241267202807965
Vila Morais,,Quintas,Natal,RN,59035-390,-35.232399999999984,-5.802709999999934
Rua Moreno,,Cidade da Esperança,Natal,RN,59070-280,-35.23525089492285,-5.823580155244425
Rua Morro Branco,,Ponta Negra,Natal,RN,59090-572,-35.17527499994,-5.890314719671504
Travessa Morro Branco,,Ponta Negra,Natal,RN,59090-571,-35.17527499994,-5.890314719671504
Rua Morro da Boa Vista,,Potengi,Natal,RN,59129-540,-35.25880490674581,-5.745959959805923
Rua Morro da Conceição,,Redinha,Natal,RN,59122-175,-35.21222773185488,-5.740612572152489
Travessa Morro da Conceição,,Redinha,Natal,RN,59122-173,-35.21306072288134,-5.7401200102803935
Rua Morro da Garça,,Neópolis,Natal,RN,59086-540,-35.21023492105782,-5.872169963955962
Rua Morro da Pedra,,Nossa Senhora da Apresentação,Natal,RN,59114-460,-35.276781861224656,-5.7622815058408765
Rua Morro do Careca,,Ponta Negra,Natal,RN,59090-230,-35.16524447629014,-5.886575430769651
Travessa Morro do Careca,,Ponta Negra,Natal,RN,59090-233,-35.16524447629014,-5.886575430769651
Rua Morro do Pilar,,Neópolis,Natal,RN,59086-550,-35.2097052485421,-5.872429763531338
Rua Mossoró,,Petrópolis,Natal,RN,59020-085,-35.20102435151262,-5.787396108438288
Rua Mossoró,,Tirol,Natal,RN,59020-090,-35.20102435151262,-5.787396108438288
Vila Mossoró,,Alecrim,Natal,RN,59031-360,-35.20102435151262,-5.787396108438288
Vila Mota,,Alecrim,Natal,RN,59037-507,-35.20930999999996,-5.7911099999999465
Rua Mote Glosa,,Lagoa Azul,Natal,RN,59138-760,-35.26395131656824,-5.732602163324032
Rua Moura Nogueira,,Nossa Senhora da Apresentação,Natal,RN,59115-537,-35.27393737791487,-5.7512990683655705
Travessa Moura,,Nossa Senhora da Apresentação,Natal,RN,59114-034,-35.27681493446083,-5.755579953899414
Travessa Moura,,Felipe Camarão,Natal,RN,59072-463,-35.262302818352886,-5.836592063801378
Vila Moura,,Alecrim,Natal,RN,59040-100,-35.20930999999996,-5.7911099999999465
Rua Mucurici,,Pajuçara,Natal,RN,59132-820,-35.24836491106467,-5.730369955175732
Rua Muri,,Pajuçara,Natal,RN,59131-610,-35.24597992433513,-5.725724955892993
Praça Muriaé,,Potengi,Natal,RN,59124-580,-35.25259999999997,-5.740069999999946
Rua Muriaé,,Neópolis,Natal,RN,59086-650,-35.2101622548022,-5.87157107983615
Rua Murici,,Neópolis,Natal,RN,59086-070,-35.20764886757056,-5.8634353182795556
Rua Murilo Alberto Viana da Silva,,Potengi,Natal,RN,59108-430,-35.25259999999997,-5.740069999999946
Rua Murilo Melo,,Lagoa Nova,Natal,RN,59054-510,-35.218689024212956,-5.815396389164941
Rua Muritiba,,Pitimbu,Natal,RN,59069-130,-35.24424747125718,-5.846871067875927
Rua Muritinga,,Planalto,Natal,RN,59073-131,-35.25952994137049,-5.857989942123176
Vila Myriam,,Dix-Sept Rosado,Natal,RN,59054-441,-35.22715999999997,-5.804779999999937
Rua Márcia Maia,,Bom Pastor,Natal,RN,59060-095,-35.24256991466626,-5.808099953368355
1ª Travessa Mário Lira,,Quintas,Natal,RN,59042-008,-35.23252474026004,-5.796712201004375
2ª Travessa Mário Lira,,Quintas,Natal,RN,59042-009,-35.23250218632386,-5.796825128405094
Rua Mário Lira,,Quintas,Natal,RN,59042-010,-35.23271712094769,-5.796923805193615
Rua Mário Soares Machado,,Guarapes,Natal,RN,59074-626,-35.256484109092106,-5.837728821492997
Travessa Mãe Lúcia Flor,,Igapó,Natal,RN,59104-312,-35.27057999999994,-5.76938999999993
Travessa México,,Ribeira,Natal,RN,59012-375,-35.20386999999994,-5.773869999999931
Vila Naldivan,,Alecrim,Natal,RN,59037-490,-35.20930999999996,-5.7911099999999465
Travessa Nambiquara,,Pajuçara,Natal,RN,59125-321,-35.236819999999966,-5.736699999999928
Rua Nanuque,,Neópolis,Natal,RN,59088-514,-35.20424491968204,-5.8772399676392055
Praça Napoleão Medeiros Sobrinho,,Quintas,Natal,RN,59037-295,-35.232399999999984,-5.802709999999934
Rua Nara Leão,,Pajuçara,Natal,RN,59132-730,-35.2403099440226,-5.735304947353569
Travessa Narciso,,Alecrim,Natal,RN,59040-135,-35.20930999999996,-5.7911099999999465
Rua Narcísio,,Planalto,Natal,RN,59073-196,-35.2458380865288,-5.842243395422054
Rua Narcísios,,Planalto,Natal,RN,59073-115,-35.2458380865288,-5.842243395422054
Rua Nascimento Fernandes,,Lagoa Nova,Natal,RN,59056-280,-35.20292203408273,-5.815350425596838
Travessa Nascimento,,Potengi,Natal,RN,59127-005,-35.24657801583382,-5.753306178369177
Vila Nascimento,,Potengi,Natal,RN,59127-014,-35.24674489872845,-5.753664961435675
Avenida Nascimento de Castro,119,Dix-Sept Rosado,Natal,RN,59052-300,-35.22778056101887,-5.810500742298402
Avenida Nascimento de Castro,581,Dix-Sept Rosado,Natal,RN,59054-180,-35.22942931318066,-5.8098724551312735
Avenida Nascimento de Castro,1041,Lagoa Nova,Natal,RN,59056-450,-35.22222086392053,-5.81252364260879
Rua Natal,,Cidade da Esperança,Natal,RN,59071-100,-35.23910442735338,-5.82530168459633
Rua Natal Sul,,Capim Macio,Natal,RN,59080-005,-35.20985991470975,-5.852829958709343
Travessa Natal,,Cidade Nova,Natal,RN,59072-825,-35.24061491956964,-5.828919951258662
Vila Natal,,Nova Descoberta,Natal,RN,59075-395,-35.203494948895425,-5.8278299476149655
Vila Natal,,Nordeste,Natal,RN,59040-360,-35.203494948895425,-5.8278299476149655
Rua Natividade,,Potengi,Natal,RN,59112-590,-35.2584648948435,-5.755029954367799
Rua Nau Catarineta,,Lagoa Azul,Natal,RN,59138-720,-35.26274634111392,-5.732332107344388
Rua Navegador Délio Otton,,Planalto,Natal,RN,59073-167,-35.25240215402974,-5.861915868522539
Travessa Nazaré Gonçalves,,Nossa Senhora da Apresentação,Natal,RN,59115-546,-35.27653679143857,-5.750507513023346
Vila Nazaré,,Alecrim,Natal,RN,59031-410,-35.21536272188226,-5.796258229196119
Rua Nazaré da Mata,,Cidade da Esperança,Natal,RN,59070-330,-35.236754885519275,-5.826194973581565
Rua Nações Unidas,,Quintas,Natal,RN,59037-140,-35.22790407614296,-5.797735830959548
Rua Nelson Geraldo Freire,,Lagoa Nova,Natal,RN,59064-160,-35.22540285259615,-5.826160260194269
Rua Nelson Geraldo Freire,,Candelária,Natal,RN,59064-245,-35.227739297231444,-5.830469830981307
Rua Nemésio Palmeira de Lemos,,Bom Pastor,Natal,RN,59062-010,-35.23758896456518,-5.812400987409144
Travessa Nemésio Palmeira de Lemos,,Bom Pastor,Natal,RN,59062-011,-35.23800395332398,-5.813305914927611
Travessa Neo Marques Sobrinho,,Quintas,Natal,RN,59040-482,-35.23222808770344,-5.797074521807113
Rua Nerópolis,,Pitimbu,Natal,RN,59068-640,-35.2375199018221,-5.854589948828611
Rua Nestor Galhardo,,Nossa Senhora da Apresentação,Natal,RN,59114-480,-35.27790109290954,-5.761760919623256
Rua Netuno,,Igapó,Natal,RN,59106-200,-35.26921493712311,-5.768594954055075
Rua Neuza Farache,,Capim Macio,Natal,RN,59082-100,-35.19978133563555,-5.860030556906024
Vila Neuza,,Alecrim,Natal,RN,59032-488,-35.218999919117906,-5.803659954482534
Travessa Nice,,Felipe Camarão,Natal,RN,59074-337,-35.26121491345634,-5.825149959803163
Rua Nicolândia,,Pitimbu,Natal,RN,59068-590,-35.239402905149554,-5.853425093453762
Avenida Nila Jales,,Lagoa Azul,Natal,RN,59139-440,-35.26784086117567,-5.729349166693263
Rua Nilberto Guedes,,Planalto,Natal,RN,59073-208,-35.25286999999997,-5.851879999999937
Avenida Nilo Peçanha,,Petrópolis,Natal,RN,59012-300,-35.198478640953695,-5.782422531432772
Avenida Nilo Peçanha,,Praia do Meio,Natal,RN,59010-056,-35.19676223839085,-5.78117070250441
Rua Nilópolis,,Potengi,Natal,RN,59110-440,-35.25588490313659,-5.751899963129269
Vila Nini Costa,,Alecrim,Natal,RN,59031-625,-35.20930999999996,-5.7911099999999465
Rua Niquelândia,,Pitimbu,Natal,RN,59068-820,-35.23363991884219,-5.854884949910861
Conjunto Niterói,,Redinha,Natal,RN,59122-430,-35.22724999999997,-5.747429999999952
Rua Niterói,,Pajuçara,Natal,RN,59125-430,-35.242819828507194,-5.743668678773966
Rua Nival Câmara,,Tirol,Natal,RN,59020-630,-35.20324836307623,-5.804435874769715
Rua Nivaldo Marques,,Lagoa Azul,Natal,RN,59138-868,-35.24851359916462,-5.716320878298303
Rua Noel Costa,,Nossa Senhora da Apresentação,Natal,RN,59115-575,-35.27158401944235,-5.751514088797537
Travessa Noel Costa,,Nossa Senhora da Apresentação,Natal,RN,59115-777,-35.274764930491685,-5.7513649462495735
Rua Noel Rosa,,Barro Vermelho,Natal,RN,59030-580,-35.21065489631643,-5.801564960648101
Travessa Noel Rosa,,Nossa Senhora da Apresentação,Natal,RN,59114-068,-35.269509098327866,-5.760279662575142
Rua Nonato Mota,,Alecrim,Natal,RN,59032-360,-35.21612492632872,-5.807559949256273
Rua Nordeste,,Nordeste,Natal,RN,59042-260,-35.23959999999994,-5.796309999999949
Vila Nordeste,,Alecrim,Natal,RN,59032-470,-35.20930999999996,-5.7911099999999465
Vila Nordeste,,Nordeste,Natal,RN,59042-262,-35.23959999999994,-5.796309999999949
Avenida Norte,,Cidade Nova,Natal,RN,59072-530,-35.24071171103059,-5.83146859719647
Rua Norte Brasil,,Pajuçara,Natal,RN,59123-415,-35.24221809897439,-5.739775791994301
Rua Nossa Senhora Aparecida,,Nossa Senhora da Apresentação,Natal,RN,59114-559,-35.2827146037142,-5.739402913558252
Rua Nossa Senhora Aparecida,,Cidade Alta,Natal,RN,59025-750,-35.21188001681492,-5.786079177437654
Rua Nossa Senhora Aparecida,,Pajuçara,Natal,RN,59132-698,-35.24075702998143,-5.722307437684886
Travessa Nossa Senhora Aparecida,,Cidade Alta,Natal,RN,59025-751,-35.21213991810201,-5.786779974953639
Travessa Nossa Senhora Aparecida,,Capim Macio,Natal,RN,59080-085,-35.20476162879387,-5.856486039360516
Vila Nossa Senhora Aparecida,,Quintas,Natal,RN,59050-178,-35.25777493848362,-5.862739966652697
Rua Nossa Senhora Imaculada Conceição,,Lagoa Azul,Natal,RN,59139-552,-35.27751999999998,-5.7226499999999305
Rua Nossa Senhora Salete,,Nossa Senhora da Apresentação,Natal,RN,59115-655,-35.27117170781251,-5.747616106981998
Travessa Nossa Senhora da Aparecida,,Planalto,Natal,RN,59073-256,-35.25777493848362,-5.862739966652697
Rua Nossa Senhora da Apresentação,,Felipe Camarão,Natal,RN,59074-590,-35.247436421396195,-5.828973473581846
Rua Nossa Senhora da Apresentação,,Guarapes,Natal,RN,59074-790,-35.27357007977718,-5.842772953102132
Rua Nossa Senhora da Conceição,,Lagoa Nova,Natal,RN,59054-720,-35.211266089938285,-5.812003381639671
Travessa Nossa Senhora da Conceição,,Nossa Senhora da Apresentação,Natal,RN,59115-697,-35.273774901998124,-5.745894958146799
Travessa Nossa Senhora da Conceição,,Pajuçara,Natal,RN,59122-254,-38.66067989666978,-3.8448699511796605
Travessa Nossa Senhora da Conceição,,Pajuçara,Natal,RN,59122-336,-38.66067989666978,-3.8448699511796605
Rua Nossa Senhora da Glória,,Bom Pastor,Natal,RN,59060-290,-35.24313821383449,-5.805743661494518
Travessa Nossa Senhora da Glória,,Bom Pastor,Natal,RN,59060-295,-35.24313821383449,-5.805743661494518
Rua Nossa Senhora da Graça,,Planalto,Natal,RN,59073-338,-35.268887919464895,-5.853733948113901
Rua Nossa Senhora da Guia,,Pajuçara,Natal,RN,59133-339,-35.231454924322406,-5.736214970581337
Vila Nossa Senhora da Guia,,Alecrim,Natal,RN,59037-705,-35.22053493895592,-5.802734969557605
Rua Nossa Senhora da Paz,,Cidade Alta,Natal,RN,59025-730,-35.21276992481439,-5.7872214130931505
Rua Nossa Senhora da Paz,,Guarapes,Natal,RN,59074-826,-35.27125739962903,-5.845253571661468
Rua Nossa Senhora da Paz,,Nossa Senhora da Apresentação,Natal,RN,59115-487,-35.262494913890265,-5.746854958472241
Rua Nossa Senhora da Penha,,Capim Macio,Natal,RN,59080-095,-35.20527429497189,-5.857214218212567
Travessa Nossa Senhora da Penha,,Capim Macio,Natal,RN,59080-097,-35.20556988902649,-5.858684969534487
Rua Nossa Senhora da Piedade,,Planalto,Natal,RN,59073-236,-35.27125739962903,-5.845253571661468
Rua Nossa Senhora da Salete,,Nossa Senhora da Apresentação,Natal,RN,59115-669,-35.27117170781251,-5.747616106981998
Travessa Nossa Senhora das Dores,,Felipe Camarão,Natal,RN,59072-223,-35.24555994907652,-5.83218996218973
Travessa Nossa Senhora das Dores,,Igapó,Natal,RN,59106-022,-35.27041493229122,-5.7631049541584645
Vila Nossa Senhora das Dores,,Igapó,Natal,RN,59104-303,-35.27041493229122,-5.7631049541584645
Rua Nossa Senhora das Graças,,Pajuçara,Natal,RN,59133-367,-35.22993989532344,-5.736809959978245
Vila Nossa Senhora das Graças,,Dix-Sept Rosado,Natal,RN,59056-620,-35.22053493895592,-5.802734969557605
Rua Nossa Senhora das Neves,,Pajuçara,Natal,RN,59125-390,-35.241842101640266,-5.74427320389844
Rua Nossa Senhora das Neves,,Pajuçara,Natal,RN,59123-315,-35.241842101640266,-5.74427320389844
Vila Nossa Senhora das Neves,,Quintas,Natal,RN,59042-015,-35.241842101640266,-5.74427320389844
Largo Nossa Senhora das Vitórias,,Nova Descoberta,Natal,RN,59056-250,-35.19657489154328,-5.822329952298816
Rua Nossa Senhora das Vitórias,,Guarapes,Natal,RN,59074-824,-35.270739995781796,-5.845198801816763
Rua Nossa Senhora de Candelária,,Candelária,Natal,RN,59065-490,-35.22007262435986,-5.837047116195111
Rua Nossa Senhora de Fátima,,Alecrim,Natal,RN,59030-080,-35.213852485165745,-5.795127425996612
Rua Nossa Senhora de Fátima,,Ponta Negra,Natal,RN,59090-647,-35.16488844209026,-5.888293348760249
Rua Nossa Senhora de Fátima,,Igapó,Natal,RN,59106-021,-35.26916489716115,-5.7634599696674655
Travessa Nossa Senhora de Fátima,,Cidade Alta,Natal,RN,59025-760,-35.2117999061997,-5.7864049476508015
Travessa Nossa Senhora de Fátima,,Nossa Senhora da Apresentação,Natal,RN,59114-676,-35.280253596403995,-5.726877534686353
Vila Nossa Senhora de Fátima,,Nova Descoberta,Natal,RN,59075-430,-35.19657489154328,-5.822329952298816
Vila Nossa Senhora de Fátima,,Potengi,Natal,RN,59127-016,-35.2475647007087,-5.752863354143463
Rua Nossa Senhora de Lourdes,,Tirol,Natal,RN,59015-260,-35.201956458000794,-5.808741951432531
Rua Nossa Senhora de Nazaré,,Alecrim,Natal,RN,59031-370,-35.21536272188226,-5.796258229196119
Vila Nossa Senhora de Nazaré,,Alecrim,Natal,RN,59031-375,-35.21536272188226,-5.796258229196119
Vila Nossa Senhora do Carmo,,Quintas,Natal,RN,59037-270,-35.22053493895592,-5.802734969557605
Vila Nossa Senhora do Carmo,,Dix-Sept Rosado,Natal,RN,59052-454,-35.22053493895592,-5.802734969557605
Vila Nossa Senhora do Carmo,,Igapó,Natal,RN,59106-011,-35.26451478142639,-5.768962862338655
Avenida Nossa Senhora do Livramento,,Felipe Camarão,Natal,RN,59072-420,-35.24994096025104,-5.828479705245702
Rua Nossa Senhora do Livramento,,Bom Pastor,Natal,RN,59060-148,-35.24268491437783,-5.815724949732292
Rua Nossa Senhora do Loreto,,Lagoa Nova,Natal,RN,59054-360,-35.2198675217247,-5.809223117978554
Travessa Nossa Senhora do Loreto,,Lagoa Nova,Natal,RN,59054-361,-35.21973092661911,-5.809125882057057
Rua Nossa Senhora do Perpétuo Socorro,,Nossa Senhora da Apresentação,Natal,RN,59114-329,-35.28539494391782,-5.733604950706287
Avenida Nossa Senhora do Rosário,,Felipe Camarão,Natal,RN,59072-220,-35.252924917849214,-5.824999944691079
Travessa Nossa Senhora do Rosário,,Felipe Camarão,Natal,RN,59072-221,-35.252924917849214,-5.824999944691079
Rua Nossa Senhora do Ó,,Igapó,Natal,RN,59104-320,-35.26451478142639,-5.768962862338655
Avenida Nossa Senhora dos Navegantes,,Redinha,Natal,RN,59122-700,-35.203089999999975,-5.752359999999953
Rua Nossa Senhora dos Navegantes,,Ponta Negra,Natal,RN,59090-493,-35.1720411180188,-5.885339937016828
Travessa Nossa Senhora dos Navegantes,,Potengi,Natal,RN,59127-325,-35.25030490255463,-5.746829959446018
Travessa Nossa Senhora dos Navegantes,,Cidade Alta,Natal,RN,59025-743,-35.21466991175649,-5.787734967091929
2ª Travessa Nova,,Mãe Luiza,Natal,RN,59014-276,-35.19239020988358,-5.79045740925148
Rua Nova Aliança,,Nossa Senhora da Apresentação,Natal,RN,59114-224,-35.28711999999996,-5.727389999999957
Rua Nova Amsterdam,,Potengi,Natal,RN,59108-425,-35.25259999999997,-5.740069999999946
Rua Nova Aurora,,Pitimbu,Natal,RN,59068-690,-35.23560809859969,-5.85571026133622
Rua Nova Basiléia,,Nossa Senhora da Apresentação,Natal,RN,59114-241,-35.28711999999996,-5.727389999999957
Rua Nova Canaã,,Nossa Senhora da Apresentação,Natal,RN,59114-246,-35.275448468948696,-5.742623686325401
Rua Nova Central,,Quintas,Natal,RN,59040-470,-35.226030864977986,-5.794895904703488
Rua Nova Cintra,,Bom Pastor,Natal,RN,59060-720,-35.24520992079992,-5.814374960406852
Rua Nova Colina,,Nossa Senhora da Apresentação,Natal,RN,59115-615,-35.27010530114018,-5.7406694658622595
Rua Nova Cruz,,Lagoa Nova,Natal,RN,59063-010,-35.22500492410036,-5.820089951539458
Rua Nova Esperança,,Pajuçara,Natal,RN,59123-540,-35.24555864967712,-5.737646766732619
Rua Nova Esperança,,Nossa Senhora da Apresentação,Natal,RN,59114-510,-35.27756016628706,-5.76219578774345
Travessa Nova Esperança,,Pajuçara,Natal,RN,59123-545,-35.24555864967712,-5.737646766732619
Travessa Nova Estação,,Nossa Senhora da Apresentação,Natal,RN,59115-566,-35.27222492046292,-5.750159963849079
Rua Nova Filadelfia,,Nossa Senhora da Apresentação,Natal,RN,59114-614,-35.26988899297558,-5.741747001149045
Rua Nova Floresta,,Quintas,Natal,RN,59050-330,-35.23273041953402,-5.803480601830386
Rua Nova Friburgo,,Potengi,Natal,RN,59110-040,-35.2542249091222,-5.758844956643337
Travessa Nova Friburgo,,Nossa Senhora da Apresentação,Natal,RN,59115-689,-35.27850992292096,-5.746489968498466
Rua Nova Galiléia,,Nossa Senhora da Apresentação,Natal,RN,59114-243,-35.27519021025787,-5.74240024774574
Rua Nova Granada,,Lagoa Azul,Natal,RN,59135-260,-35.251739120003265,-5.731940721030983
Rua Nova Granada,,Nossa Senhora da Apresentação,Natal,RN,59115-490,-35.27057494282283,-5.7488249571755645
Rua Nova Iguaçu,,Potengi,Natal,RN,59112-480,-35.25828411648862,-5.7499347772186296
Rua Nova Jericó,,Nossa Senhora da Apresentação,Natal,RN,59114-738,-35.275815241941906,-5.743214617986054
Rua Nova Jerusalém,,Nossa Senhora da Apresentação,Natal,RN,59115-720,-35.27326759718728,-5.7431601441076054
