logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua dos Amarantos,,Capim Macio,Natal,RN,59078-110,-35.2054809,-5.840470900000001
Rua dos Amuletos,,Lagoa Azul,Natal,RN,59135-010,-35.259124299999996,-5.7351123
Travessa dos Anjos,,Alecrim,Natal,RN,59037-801,-35.226324700000006,-5.8045066
Travessa dos Anjos,,Felipe Camarão,Natal,RN,59072-107,-35.2441963,-5.8220160000000005
Rua dos Antúrios,,Capim Macio,Natal,RN,59078-180,-35.2052605,-5.8440343
Rua dos Atabaques,,Lagoa Azul,Natal,RN,59138-480,-35.2605713,-5.7314074
Rua dos Atleticanos,,Nossa Senhora da Apresentação,Natal,RN,59115-440,-35.262019,-5.7487325999999985
Travessa dos Atleticanos,,Nossa Senhora da Apresentação,Natal,RN,59115-443,-35.262019,-5.7487325999999985
Rua dos Bambus,,Pitimbu,Natal,RN,59068-510,-35.2320056,-5.86071
Rua dos Bandeirantes,,Quintas,Natal,RN,59050-250,-35.2320185,-5.8033133
Rua dos Belgas,,Mãe Luiza,Natal,RN,59014-224,-35.1832438,-5.7992004
Alameda dos Bouganvilles,,Neópolis,Natal,RN,59080-150,-35.207584499999996,-5.856440099999999
Rua dos Bougaris,,Capim Macio,Natal,RN,59078-100,-35.207035299999994,-5.841568199999998
Rua dos Brasileiros,,Mãe Luiza,Natal,RN,59014-222,-35.1832438,-5.7992004
Travessa dos Bravos,,Nossa Senhora da Apresentação,Natal,RN,59115-684,-35.273914399999995,-5.7529791
Travessa dos Bugres,,Nossa Senhora da Apresentação,Natal,RN,59114-852,-35.276401299999996,-5.7348465
Avenida dos Caboclinhos,,Lagoa Azul,Natal,RN,59139-000,-35.2662154,-5.7319589
Avenida dos Caiapós,,Pitimbu,Natal,RN,59067-400,-35.23640530000001,-5.8676065
Rua dos Caicós,1365.0,Alecrim,Natal,RN,59031-700,-35.2162279,-5.7993745
Rua dos Caicós,1665.0,Alecrim,Natal,RN,59037-700,-35.2215867,-5.803099400000001
Rua dos Caicós,2067.0,Dix-Sept Rosado,Natal,RN,59052-700,-35.2289568,-5.811341099999999
Rua dos Caicós,2229.0,Nossa Senhora de Nazaré,Natal,RN,59062-700,-35.231263,-5.8172825
Rua dos Caicós,2291.0,Nossa Senhora de Nazaré,Natal,RN,59060-700,-35.2313461,-5.8174204000000005
Vila dos Caicós,,Alecrim,Natal,RN,59031-735,-35.221918200000005,-5.8031872999999985
Rua dos Campos,,Felipe Camarão,Natal,RN,59072-103,-35.2452964,-5.8190173
Travessa dos Canaviais,,Nossa Senhora da Apresentação,Natal,RN,59115-533,-35.2625001,-5.7468508
Rua dos Canindés,,Alecrim,Natal,RN,59030-600,-35.2151337,-5.800252700000001
Travessa dos Canindés,,Alecrim,Natal,RN,59032-290,-35.2191103,-5.804418600000001
Rua dos Canoeiros,,Nossa Senhora da Apresentação,Natal,RN,59114-269,-35.2248896,-5.755956599999998
Rua dos Canoeiros,,Redinha,Natal,RN,59122-674,-35.2248896,-5.755956599999998
Rua dos Canários,,Pitimbu,Natal,RN,59068-020,-35.2363841,-5.8652892
Rua dos Carcarás,,Dix-Sept Rosado,Natal,RN,59052-065,-35.2293404,-5.807491799999998
Rua dos Cardeais,,Pitimbu,Natal,RN,59067-360,-35.231317700000005,-5.8703505
Rua dos Cardeiros,,Lagoa Azul,Natal,RN,59139-200,-35.262571799999996,-5.727770400000001
Rua dos Cisnes,,Pitimbu,Natal,RN,59067-310,-35.233019299999995,-5.867443700000001
Travessa dos Cocais,,Planalto,Natal,RN,59073-602,-35.257044,-5.8626985000000005
Praça dos Comerciários,,Tirol,Natal,RN,59015-520,-35.2011079,-5.8034577
Rua dos Cometas,,Guarapes,Natal,RN,59074-866,-35.2640546,-5.8522655
Rua dos Cometas,,Planalto,Natal,RN,59073-280,-35.2627572,-5.8547069999999986
Rua dos Concrizes,,Pitimbu,Natal,RN,59067-470,-35.2256235,-5.874357900000001
Rua dos Congos,,Lagoa Azul,Natal,RN,59135-120,-35.25663979999999,-5.7341489
Rua dos Coqueiros,,Nossa Senhora da Apresentação,Natal,RN,59114-125,-35.26390749999999,-5.7528108
Rua dos Coqueiros,,Pajuçara,Natal,RN,59122-538,-35.2293914,-5.7465160000000015
Rua dos Corais,,Ponta Negra,Natal,RN,59090-528,-35.1721391,-5.8933347000000005
Rua dos Coroas,,Lagoa Azul,Natal,RN,59138-140,-35.2656702,-5.7366329999999985
Travessa dos Corsários,,Nossa Senhora da Apresentação,Natal,RN,59114-023,-35.271920200000004,-5.7529797999999985
Travessa dos Corvos,,Felipe Camarão,Natal,RN,59072-116,-35.243790399999995,-5.8213892
Travessa dos Escoteiros,,Nossa Senhora da Apresentação,Natal,RN,59114-025,-35.268678799999996,-5.7546143
Vila dos Espanhóis,,Barro Vermelho,Natal,RN,59020-470,-35.2050597,-5.79896
Rua dos Esportes,,Nossa Senhora da Apresentação,Natal,RN,59115-320,-35.2806775,-5.761857900000001
Alameda dos Eucaliptos,,Neópolis,Natal,RN,59080-445,-35.209967,-5.856664599999998
Rua dos Eucaliptos,,Nossa Senhora da Apresentação,Natal,RN,59115-670,-35.2757864,-5.751141400000001
Rua dos Ex-Votos,,Lagoa Azul,Natal,RN,59135-060,-35.257077,-5.7344051
Avenida dos Expedicionários,,Nossa Senhora da Apresentação,Natal,RN,59114-400,-35.278726,-5.7616935
Rua dos Ferroviários,,Quintas,Natal,RN,59040-476,-35.2340777,-5.7966998
Alameda dos Flamboyantes,,Neópolis,Natal,RN,59080-170,-35.209167,-5.8557065999999995
Rua dos Ganzas,,Lagoa Azul,Natal,RN,59138-540,-35.2600939,-5.7306655
Avenida dos Gerânios,,Capim Macio,Natal,RN,59078-040,-35.2057957,-5.839624
Avenida dos Gerânios,,Lagoa Nova,Natal,RN,59077-030,-35.2087313,-5.841141200000001
Praça dos Heróis,,Praia do Meio,Natal,RN,59010-045,-35.1943234,-5.7763944
Rua dos Imigrantes,,Pajuçara,Natal,RN,59132-690,-35.241651899999994,-5.727602099999999
Rua dos Imigrantes,,Lagoa Azul,Natal,RN,59134-120,-35.2410648,-5.7263407
Rua dos Incas,,Pajuçara,Natal,RN,59132-660,-35.2451535,-5.7343310999999995
Avenida dos Ipês,,Neópolis,Natal,RN,59080-115,-35.208386600000004,-5.8547356
Avenida dos Ipês,,Capim Macio,Natal,RN,59080-105,-35.207522999999995,-5.855004900000001
Rua dos Italianos,,Mãe Luiza,Natal,RN,59014-221,-35.1832438,-5.7992004
Rua dos Jangadeiros,,Nossa Senhora da Apresentação,Natal,RN,59114-820,-35.2811574,-5.764307700000001
Rua dos Jasmins,,Planalto,Natal,RN,59073-354,-35.2447426,-5.8422304
Rua dos Jenipapos,,Lagoa Azul,Natal,RN,59139-150,-35.262571799999996,-5.727770400000001
Rua dos Jesuítas,,Pajuçara,Natal,RN,59132-020,-35.2419593,-5.7282423
Rua dos Juncos,,Nossa Senhora da Apresentação,Natal,RN,59114-392,-35.2625001,-5.7468508
Rua dos Lavradores,,Nossa Senhora da Apresentação,Natal,RN,59114-600,-35.279540600000004,-5.764118900000001
Travessa dos Limoeiros,,Nossa Senhora da Apresentação,Natal,RN,59114-062,-35.2752715,-5.7430314000000005
Travessa dos Lusíadas,,Felipe Camarão,Natal,RN,59072-432,-35.253304,-5.8240465
1ª Travessa dos Lírios,,Redinha,Natal,RN,59122-301,-35.210311,-5.737253599999999
Rua dos Lírios,,Lagoa Azul,Natal,RN,59129-742,-35.2574579,-5.737367900000001
Rua dos Lírios,,Redinha,Natal,RN,59122-300,-35.225750500000004,-5.7483008999999985
Travessa dos Lírios,,Alecrim,Natal,RN,59040-232,-35.2088625,-5.7383628999999985
Travessa dos Lírios,,Lagoa Azul,Natal,RN,59129-743,-35.2574579,-5.737367900000001
Rua dos Madrigais,,Nossa Senhora da Apresentação,Natal,RN,59115-530,-35.263212599999996,-5.751247999999999
Rua dos Manacás,,Capim Macio,Natal,RN,59078-050,-35.2073446,-5.840974399999999
Rua dos Mangaios,,Lagoa Azul,Natal,RN,59138-610,-35.2579675,-5.7297725
Rua dos Milagres,,Lagoa Azul,Natal,RN,59135-050,-35.2578043,-5.7339066
Travessa dos Milagres,,Nossa Senhora de Nazaré,Natal,RN,59060-455,-35.230528799999995,-5.8209355999999985
Rua dos Miosótis,,Capim Macio,Natal,RN,59078-080,-35.2077583,-5.8427330999999985
Rua dos Mororós,,Lagoa Azul,Natal,RN,59138-010,-35.2679872,-5.7375058
Rua dos Mulungus,,Lagoa Azul,Natal,RN,59139-130,-35.266026600000004,-5.735659999999998
Rua dos Operários,,Nossa Senhora da Apresentação,Natal,RN,59114-189,-35.2822828,-5.7437379
Rua dos Paianazes,1677.0,Alecrim,Natal,RN,59037-350,-35.22429899999999,-5.800860600000001
Rua dos Paianazes,1817.0,Quintas,Natal,RN,59035-350,-35.22949759999999,-5.804549
Rua dos Paianazes,1957.0,Quintas,Natal,RN,59052-350,-35.2284537,-5.8038767999999985
Vila dos Paianazes,,Alecrim,Natal,RN,59035-356,-35.2193389,-5.799868
1ª Travessa dos Paiatis,,Quintas,Natal,RN,59035-151,-35.2361135,-5.8074886
2ª Travessa dos Paiatis,,Quintas,Natal,RN,59050-150,-35.234297999999995,-5.805500899999998
Rua dos Paiatis,1679.0,Alecrim,Natal,RN,59037-150,-35.22503629999999,-5.798784400000001
Rua dos Paiatis,1841.0,Quintas,Natal,RN,59035-150,-35.2278903,-5.801016400000001
Rua dos Paiatis,2001.0,Quintas,Natal,RN,59050-200,-35.2304828,-5.8031251
Vila dos Paiatis,,Quintas,Natal,RN,59035-152,-35.2306922,-5.8031226999999985
Rua dos Pajeús,1353.0,Alecrim,Natal,RN,59031-800,-35.2166346,-5.797941000000001
Rua dos Pajeús,1655.0,Alecrim,Natal,RN,59037-800,-35.2206504,-5.800852099999999
Rua dos Pajeús,1955.0,Dix-Sept Rosado,Natal,RN,59052-800,-35.2286071,-5.8091072
Vila dos Pajeús,,Alecrim,Natal,RN,59037-807,-35.2193389,-5.799868
Rua dos Pardais,,Pitimbu,Natal,RN,59067-410,-35.2293433,-5.8720441
Rua dos Pegas,,Quintas,Natal,RN,59035-100,-35.229314200000005,-5.8004574
Rua dos Pescadores,,Planalto,Natal,RN,59073-226,-35.24856629999999,-5.8537254
Avenida dos Pinheirais,,Neópolis,Natal,RN,59080-250,-35.209093200000005,-5.858403699999998
Rua dos Pinheiros,,Redinha,Natal,RN,59122-465,-35.204038700000005,-5.747170800000001
Rua dos Pintassilgos,,Pitimbu,Natal,RN,59067-300,-35.2305602,-5.8686742
Rua dos Pioneiros,,Pajuçara,Natal,RN,59125-340,-35.2415182,-5.7295037
Rua dos Pioneiros,,Lagoa Azul,Natal,RN,59134-100,-35.2415182,-5.7295037
Travessa dos Pioneiros,,Lagoa Azul,Natal,RN,59134-102,-35.2415182,-5.7295037
Rua dos Plátanos,,Pitimbu,Natal,RN,59067-670,-35.2224626,-5.870589499999999
Rua dos Portugueses,,Nossa Senhora da Apresentação,Natal,RN,59114-210,-35.2666658,-5.7496559000000005
Travessa dos Portugueses,,Nossa Senhora da Apresentação,Natal,RN,59114-194,-35.2666658,-5.7496559000000005
Rua dos Potiguares,,Dix-Sept Rosado,Natal,RN,59054-280,-35.222962,-5.8128709
Rua dos Potiguares,,Nossa Senhora de Nazaré,Natal,RN,59062-280,-35.2248499,-5.8181075999999985
Rua dos Potiguares,,Lagoa Nova,Natal,RN,59063-450,-35.22673820000001,-5.8232143
Rua dos Potiguares,,Candelária,Natal,RN,59064-280,-35.229689,-5.832527199999999
Rua dos Potiguares,,Cidade Nova,Natal,RN,59072-890,-35.2308934,-5.833864900000001
Rua dos Potiguares,,Cidade da Esperança,Natal,RN,59070-730,-35.2305804,-5.8332441
Travessa dos Potiguares,,Candelária,Natal,RN,59064-015,-35.229913200000006,-5.8337173999999985
Rua dos Proprietários,,Nossa Senhora da Apresentação,Natal,RN,59114-095,-35.235088399999995,-5.7528785000000005
Rua dos Proprietários,,Redinha,Natal,RN,59122-034,-35.235088399999995,-5.7528785000000005
Rua dos Protetores,,Nossa Senhora da Apresentação,Natal,RN,59114-190,-35.267300899999995,-5.751108899999998
Rua dos Pífanos,,Lagoa Azul,Natal,RN,59138-410,-35.2619792,-5.7345055999999985
Rua dos Quipas,,Lagoa Azul,Natal,RN,59139-170,-35.2613706,-5.727496200000001
Rua dos Repentistas,,Lagoa Azul,Natal,RN,59138-470,-35.261251200000004,-5.731854599999999
Travessa dos Romana,,Nossa Senhora da Apresentação,Natal,RN,59115-707,-35.266532700000006,-5.7627748
Rua dos Sabiás,,Pitimbu,Natal,RN,59067-260,-35.2354817,-5.866221400000001
Rua dos Salmos,,Nossa Senhora da Apresentação,Natal,RN,59115-617,-35.27113789999999,-5.7395853
Rua dos Salmos,,Pajuçara,Natal,RN,59123-525,-35.2466729,-5.739628099999999
Travessa dos Salmos,,Pajuçara,Natal,RN,59123-527,-35.2466729,-5.739628099999999
Rua dos Sinos,,Nossa Senhora da Apresentação,Natal,RN,59114-318,-35.2747517,-5.7585681
Rua dos Suíços,,Mãe Luiza,Natal,RN,59014-228,-35.1832438,-5.7992004
Rua dos Tamarindos,,Lagoa Azul,Natal,RN,59138-070,-35.2668399,-5.7354080000000005
Rua dos Tangarás,,Pitimbu,Natal,RN,59067-340,-35.2322791,-5.8694557000000005
Rua dos Tororós,,Alecrim,Natal,RN,59032-550,-35.2172963,-5.8077108
Rua dos Tororós,,Lagoa Nova,Natal,RN,59054-550,-35.220105700000005,-5.8150046999999985
Travessa dos Transmissores,,Nordeste,Natal,RN,59042-142,-35.2389825,-5.803264700000001
Rua dos Trevos,,Nossa Senhora da Apresentação,Natal,RN,59115-640,-35.2738991,-5.7582429999999984
Rua dos Três Poderes,,Pajuçara,Natal,RN,59122-380,-35.2373028,-5.752066600000001
Rua dos Urucus,,Lagoa Azul,Natal,RN,59138-100,-35.2664835,-5.7370873000000016
Travessa dos Vencedores,,Nossa Senhora da Apresentação,Natal,RN,59115-705,-35.2737028,-5.744552199999998
Travessa dos Viajantes,,Planalto,Natal,RN,59073-650,-35.253008,-5.8515269
Rua dos Vila dos Ferroviários,,Rocas,Natal,RN,59010-134,-51.729554,-20.8036538
Rua dos Violeiros,,Lagoa Azul,Natal,RN,59138-390,-35.260271200000005,-5.7333704
Avenida dos Xavantes,1873.0,Pitimbu,Natal,RN,59069-605,-35.2301461,-5.861407099999999
Avenida dos Xavantes,1795.0,Pitimbu,Natal,RN,59067-600,-35.2304969,-5.8607059999999995
Avenida dos Xavantes,1835.0,Pitimbu,Natal,RN,59068-605,-35.2303556,-5.8611011999999985
Rua Ágata,,Lagoa Nova,Natal,RN,59076-350,-35.202940500000004,-5.8304408
Rua Água Branca,,Neópolis,Natal,RN,59086-110,-35.205686,-5.8632725
Rua Água Doce,,Potengi,Natal,RN,59112-470,-35.2587261,-5.7480724
Rua Água Fria,,Potengi,Natal,RN,59120-040,-35.2527856,-5.7530497
Rua Água Marinha,,Lagoa Nova,Natal,RN,59076-200,-35.2046281,-5.8292345
Travessa Água Verde,,Nossa Senhora da Apresentação,Natal,RN,59115-837,-35.2716338,-5.7556319
Rua Água Viva,,Nossa Senhora da Apresentação,Natal,RN,59114-362,-35.2849753,-5.739563700000001
Travessa Água da Rosa,,Igapó,Natal,RN,59104-259,-35.25850250000001,-5.731357900000001
Rua Águas Belas,,Pajuçara,Natal,RN,59131-400,-35.2432737,-5.7245686
Rua Águas Claras,,Pitimbu,Natal,RN,59069-670,-35.234753999999995,-5.8545767
Rua Águas Cristalinas,,Nossa Senhora da Apresentação,Natal,RN,59115-621,-35.2704705,-5.737960500000001
Rua Águas Formosas,,Neópolis,Natal,RN,59084-030,-35.19990429999999,-5.8675293
Rua Águas Mornas,,Potengi,Natal,RN,59112-460,-35.259070799999996,-5.7484875
Rua Águas Quentes,,Felipe Camarão,Natal,RN,59072-280,-35.249163700000004,-5.8182282
Rua Águas Santas,,Nossa Senhora da Apresentação,Natal,RN,59115-218,-35.270278600000005,-5.7401716999999985
Rua Águas da Prata,,Lagoa Azul,Natal,RN,59135-400,-35.2549042,-5.7310360000000005
Rua Águas de Cisne,,Nossa Senhora da Apresentação,Natal,RN,59115-616,-35.270278600000005,-5.7401716999999985
Rua Águas de Lindóia,,Nossa Senhora da Apresentação,Natal,RN,59115-622,-35.2706347,-5.7381058
Rua Águas de Março,,Nossa Senhora da Apresentação,Natal,RN,59115-219,-35.2703745,-5.740915900000001
Rua Águas de São Pedro,,Bom Pastor,Natal,RN,59060-650,-35.247375700000006,-5.8132152
Travessa Águia Branca,,Planalto,Natal,RN,59073-701,-35.25995169999999,-5.8520447
Rua Álvaro Carrilho,,Lagoa Seca,Natal,RN,59032-070,-35.212895399999994,-5.8080324
Travessa Álvaro Navarro,,Alecrim,Natal,RN,59037-382,-35.223566,-5.804951399999998
Rua Ângelo Roseli,,Barro Vermelho,Natal,RN,59030-630,-35.2095649,-5.801669400000001
Rua Ângelo Varela,,Tirol,Natal,RN,59015-010,-35.19788629999999,-5.798337
Rua Ébano,,Pitimbu,Natal,RN,59067-550,-35.2285675,-5.866770099999999
Vila Édem,,Quintas,Natal,RN,59035-545,-35.2234916,-5.8062032
Rua Énico Monteiro,,Capim Macio,Natal,RN,59082-170,-35.1946595,-5.864919599999999
Rua Érico Veríssimo,,Candelária,Natal,RN,59065-460,-35.2214316,-5.836238900000001
Rua Érico da Costa Onofre,,Ponta Negra,Natal,RN,59092-545,-35.2214316,-5.836238900000001
Travessa Évora,,Felipe Camarão,Natal,RN,59074-131,-35.2553341,-5.825142700000001
Travessa Ícaro,,Nossa Senhora da Apresentação,Natal,RN,59115-513,-35.2625001,-5.7468508
Rua Íris,,Cidade Alta,Natal,RN,59025-240,-35.206944299999996,-5.7918058000000014
Travessa Íris,,Alecrim,Natal,RN,59040-134,-35.2570296,-5.8608765
,,,Areia Branca,RN,59655-000,-37.12582829999999,-4.9508443
,,,Caicó,RN,59300-000,-37.0936867,-6.4599655
Rua Marechal Deodoro,1165.0,Paredões,Mossoró,RN,59618-120,-37.331309000000005,-5.178335400000001
,,,Açu,RN,59650-000,-36.9150235,-5.5755928
Avenida das Américas,,Parque das Nações,Parnamirim,RN,59158-150,-35.2158985,-5.924400899999998
,,,Touros,RN,59584-000,-35.4635381,-5.196166900000001
,,,Grossos,RN,59675-000,-37.1624128,-4.98107
,,,Parelhas,RN,59360-000,-36.66024829999999,-6.685842500000001
,,,Macau,RN,59500-000,-36.63377979999999,-5.1129194
Rua Antônia de Lima Paiva,,Nova Esperança,Parnamirim,RN,59143-455,-35.2759783,-5.9378845
Rua Tenente Ferreira Maldos,,Centro,Parnamirim,RN,59140-220,-35.2610889,-5.9158792999999985
,,,Ipanguaçu,RN,59508-000,-36.859794,-5.5088647
,,,Santo Antônio,RN,59255-000,-35.4784912,-6.311379799999999
Rua Epitácio Pessoa,,Bom Jardim,Mossoró,RN,59618-730,-37.3384816,-5.1791402
Rua André Martins da Silva,,Cajupiranga,Parnamirim,RN,59157-160,-35.2551301,-5.9470576999999984
,,,Poço de Pedra (São Gonçalo do Amarante),RN,59299-400,-35.4418264,-5.8032632999999985
Rua Doutor Gentil Ferreira,,Cohabinal,Parnamirim,RN,59140-720,-35.2673729,-5.9267949
,,,São Francisco do Oeste,RN,59908-000,-38.170792,-5.9992975999999985
Praça Rafael Fernandes 8,,Centro,Mossoró,RN,59600-970,-37.34127120000001,-5.1937517999999985
Rua Carina de Almeida Costa,,Nova Betânia,Mossoró,RN,59612-030,-37.3595109,-5.1764606
,,,Apodi,RN,59700-000,-37.7988308,-5.662490699999998
Rua das Embarcações,,Nova Parnamirim,Parnamirim,RN,59152-822,-35.2121425,-5.8892045
,,,Macaíba,RN,59280-000,-35.3536252,-5.8579697
,,,Governador Dix-Sept Rosado,RN,59790-000,-37.518601200000006,-5.4502858
Avenida João Paulo II,,Nova Esperança,Parnamirim,RN,59144-850,-35.2875113,-5.9503606
,,,Rodolfo Fernandes,RN,59830-000,-38.058227,-5.7843247999999985
Avenida Alberto Maranhão,,Bom Jardim,Mossoró,RN,59618-700,-37.33833189999999,-5.1814155
,,,Baraúna,RN,59695-000,-37.6174094,-5.0791634000000005
,,,São José de Mipibu,RN,59162-000,-35.236960100000005,-6.0742528
,,,São Pedro,RN,59480-000,-35.6314191,-5.8981997999999995
,,,Riachuelo,RN,59470-000,-35.823698799999995,-5.8132114999999995
,,,São Tomé,RN,59400-000,-36.0757504,-5.9729665
Rua Vinte e Um de Abril,,Boa Esperança,Parnamirim,RN,59140-390,-35.261039000000004,-5.928870099999999
,,,Arez,RN,59170-000,-35.1620349,-6.196713799999999
,,,Extremoz,RN,59575-000,-35.3051566,-5.7018298
,,,Alto do Rodrigues,RN,59507-000,-36.7617496,-5.2945246
Avenida Rio Branco,,Lagoa do Mato,Mossoró,RN,59604-140,-37.3537484,-5.2003726
Avenida Francisco Mota,,Pintos,Mossoró,RN,59625-526,-37.3154195,-5.195348099999999
,,,Nova Cruz,RN,59215-000,-35.4289332,-6.475518
Rua João Cordeiro,,Barrocas,Mossoró,RN,59621-030,-37.336498600000006,-5.1750203
Rua da Fraternidade,,Vida Nova,Parnamirim,RN,59147-045,-35.2683848,-5.896588700000001
,,,Portalegre,RN,59810-000,-37.987396000000004,-6.024958199999999
Rua Monsenhor Walfredo Gurgel,,Emaús,Parnamirim,RN,59148-430,-35.2339653,-5.891483
Avenida Maria Lacerda Montenegro,,Nova Parnamirim,Parnamirim,RN,59152-600,-35.208243100000004,-5.888988899999998
Rua Rio Jaguaribe,,Emaús,Parnamirim,RN,59149-235,-35.24677399999999,-5.8850055999999995
Rua Dom Bosco,,Emaús,Parnamirim,RN,59148-450,-35.2321217,-5.8900860999999995
Rua Antônio Fagundes,,Abolição,Mossoró,RN,59612-310,-37.35491530000001,-5.1653012
Avenida Professor Clementino Câmara,,Boa Esperança,Parnamirim,RN,59140-340,-35.2620416,-5.9219827999999985
Rua Raimundo Leão de Moura,,Nova Betânia,Mossoró,RN,59611-320,-37.35727809999999,-5.1797527
,,,Coronel Ezequiel,RN,59220-000,-36.22267120000001,-6.3752027
Avenida São Sebastião,,Pirangi do Norte (Distrito Litoral),Parnamirim,RN,59161-585,-35.1302433,-5.9742996
,,,Timbaúba dos Batistas,RN,59320-000,-37.2748536,-6.4580797
Avenida Gandhi,,Nova Parnamirim,Parnamirim,RN,59152-780,-35.203357700000005,-5.8974486
,,,Alexandria,RN,59965-000,-38.0126303,-6.414868599999999
Rua Estrela do Mar,,Nova Parnamirim,Parnamirim,RN,59151-120,-35.207215000000005,-5.87826
Rua Padre Cícero Batista,,Emaús,Parnamirim,RN,59148-330,-35.2362383,-5.8911394999999995
,,,Felipe Guerra,RN,59795-000,-37.6878557,-5.5931315999999995
,,,Currais Novos,RN,59380-000,-36.5210436,-6.257790300000001
,,,Acari,RN,59370-000,-36.640838200000005,-6.435123399999998
Rua Padre Oliveira Rolim,,Liberdade,Parnamirim,RN,59155-600,-35.246798,-5.9264731
,,,Guamaré,RN,59598-000,-36.322497399999996,-5.106585400000001
,,,Brejinho,RN,59219-000,-35.357754799999995,-6.1957545
,,,Lajes,RN,59535-000,-36.2444833,-5.699659599999999
Rua São Vicente,,Nova Esperança,Parnamirim,RN,59144-365,-35.2799378,-5.9503593
,,,Jucurutu,RN,59330-000,-37.0183655,-6.034945400000001
Rua Rio Grande do Norte,,Santos Reis,Parnamirim,RN,59141-185,-35.27110029999999,-5.920107
Avenida Coelho Neto,391.0,Alto da Conceição,Mossoró,RN,59600-320,-37.35552620000001,-5.197699299999999
Rua Senador Georgino Avelino,,Monte Castelo,Parnamirim,RN,59146-150,-35.2665228,-5.910075399999998
,,,Vera Cruz,RN,59184-000,-35.4286624,-6.044873
,,,Ruy Barbosa,RN,59420-000,-35.9346214,-5.881195399999998
,,,Florânia,RN,59335-000,-36.8182552,-6.1270766
Avenida Ayrton Senna 1823,,Nova Parnamirim,Parnamirim,RN,59151-903,-35.199462700000005,-5.891463900000001
Rua dos Imigrantes,,Jardim Planalto,Parnamirim,RN,59155-480,-35.248732200000006,-5.923789299999999
,,,Ceará-Mirim,RN,59570-000,-35.423729200000004,-5.6395379
,,,Galinhos,RN,59596-000,-36.219685299999995,-5.1425138
,,,Tacima,PB,58240-000,-35.63551939999999,-6.490755099999999
,,,São Miguel,RN,59920-000,-38.4966313,-6.2119235999999995
,,,Poço Branco,RN,59560-000,-35.663854799999996,-5.622721900000001
Rua Severino Marques Pereira,,Presidente Costa e Silva,Mossoró,RN,59627-564,-37.2847733,-5.2220474999999995
,,,João Câmara,RN,59550-000,-35.81308370000001,-5.5343654
Rua Josefa Antônia da Silva,,Santa Delmira,Mossoró,RN,59615-336,-37.3603869,-5.148796599999999
Rua Amaro Duarte,283.0,Nova Betânia,Mossoró,RN,59612-060,-37.3558428,-5.1840226
,,,Caraúbas,RN,59780-000,-37.559827399999996,-5.7851377
Rua Guarani,,Passagem de Areia,Parnamirim,RN,59145-820,-35.2743289,-5.9117393
,,,São Rafael,RN,59518-000,-36.8834071,-5.8019756
Rua das Campanelas,,Jardins,São Gonçalo do Amarante,RN,59293-393,-35.30530170000001,-5.747797299999998
Avenida Alberto Maranhão,,Belo Horizonte,Mossoró,RN,59600-485,-37.3565136,-5.2108322
Praça Otávio Lamartine,,Centro,Mossoró,RN,59600-100,-37.3450581,-5.1882608
,,,Pedro Velho,RN,59196-000,-35.2198553,-6.4360028
,,,Rafael Godeiro,RN,59740-000,-37.716299299999996,-6.0728394
,,,Serra Caiada,RN,59245-000,-35.71133629999999,-6.1047400000000005
,,,Ielmo Marinho,RN,59490-000,-35.5518693,-5.8238401
Rua Vicente Januário de Carvalho,,Boa Vista,Mossoró,RN,59605-075,-37.3568194,-5.1941685999999985
,,,Rio do Fogo,RN,59578-000,-35.38344790000001,-5.2727678
Rua Pará,,Rosa dos Ventos,Parnamirim,RN,59142-105,-35.2807628,-5.925445900000001
,,,Olho-D'Água do Borges,RN,59730-000,-37.7049692,-5.955293
,,,Porto do Mangue,RN,59668-000,-36.77994140000001,-5.0682266
Rua João Alves,,Vale do Sol,Parnamirim,RN,59143-040,-35.278030799999996,-5.9328518
Rua Doutor João Marcelino,,Santo Antônio,Mossoró,RN,59611-200,-37.3475023,-5.185581900000001
Avenida Doutor Luís Antônio,,Jardim Planalto,Parnamirim,RN,59155-001,-35.25883220000001,-5.9291795999999986
Rua Aeroporto de Ponta Porã,,Emaús,Parnamirim,RN,59149-313,-35.245931899999995,-5.8806861
,,,Nísia Floresta,RN,59164-000,-35.1994459,-6.093687999999998
Rua Joel Imperador,,Rosa dos Ventos,Parnamirim,RN,59141-430,-35.2789716,-5.924363099999999
,,,Pendências,RN,59504-000,-36.7170585,-5.2574467
,,,Passagem,RN,59259-000,-35.377839,-6.279187599999998
,,,Carnaúba dos Dantas,RN,59374-000,-36.590007799999995,-6.5570699999999995
,,,Baía Formosa,RN,59194-000,-35.0050456,-6.3710438
,,,Equador,RN,59355-000,-36.717668200000006,-6.944477699999998
,,,Barcelona,RN,59410-000,-35.9249753,-5.9432383999999985
,,,Campo Redondo,RN,59230-000,-36.182978399999996,-6.242122599999999
Rua Senador Georgino Avelino,,Santos Reis,Parnamirim,RN,59141-045,-35.268640999999995,-5.9145925
,,,Jardim de Piranhas,RN,59324-000,-37.3522435,-6.378805400000001
,,,Lagoa D'Anta,RN,59227-000,-35.595223600000004,-6.395328200000002
,,,Jandaíra,RN,59594-000,-36.1281598,-5.3524995
Rua Artur Bernardes,,Bom Jardim,Mossoró,RN,59618-710,-37.3373391,-5.1785765999999995
,,,Santa Maria,RN,59464-000,-35.691729200000005,-5.838419699999998
