logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua dos Amarílis,,Jardins,São Gonçalo do Amarante,RN,59293-486,-35.301834299999996,-5.755371
Rua Rio Grande,,Emaús,Parnamirim,RN,59148-713,-35.2407331,-5.8831871
Travessa Almirante Alexandrino de Alencar,,Alecrim,Natal,RN,59030-355,,
Rua Santo Antônio,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-474,-35.308519,-5.7906927
Rua Alvaredo,,Bela Parnamirim,Parnamirim,RN,59142-656,,
Travessa São Bruno,,Planalto,Natal,RN,59073-267,,
2ª Travessa Coronel Auris Coelho,,Nova Descoberta,Natal,RN,59075-052,,
Rua Geraldo Couto,,Santo Antônio,Mossoró,RN,59621-483,-37.3367791,-5.176399900000001
Rua Professor Atenildo Gomes de Oliveira,,Bela Parnamirim,Parnamirim,RN,59142-825,,
Rua Emanuel Hermógenes de Morais,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-786,,
Rua Terezinha Barreto de Oliveira,,Emaús,Parnamirim,RN,59149-003,-35.2338865,-5.8791859
Rua Caprichosos de Pilares,,Jardim Planalto,Parnamirim,RN,59155-145,-35.256134100000004,-5.9302417
Rua Astrogildo Segundo,,Lagoa Nova,Natal,RN,59054-450,,
Travessa Doutor Napoleão Laureano,,Quintas,Natal,RN,59050-481,,
Travessa Américo Vespúcio,,Alecrim,Natal,RN,59037-050,,
Rua Dionísio Aracati Caldas,,Candelária,Natal,RN,59066-850,,
Praça Augusto Severo,,Centro,Parnamirim,RN,59140-085,-35.259094899999994,-5.9144014
Rua Wilson Moreira de Menezes,,Rosa dos Ventos,Parnamirim,RN,59141-480,-35.2781349,-5.926682700000001
Rua João Ferreira de Mesquita,,Regomoleiro,São Gonçalo do Amarante,RN,59298-182,,
Rua Chico Linhares,,Alto de São Manoel,Mossoró,RN,59631-150,-37.3366094,-5.2075195999999995
,,,João Alfredo,PE,55720-000,-35.591575,-7.860875500000001
Rua Genário Siqueira,,Lagoa do Mato,Mossoró,RN,59604-300,-37.3579299,-5.205448400000001
Rua Manoel Máximo,,Bom Pastor,Natal,RN,59060-180,,
Rua Lourival Barreto,,Cajupiranga,Parnamirim,RN,59157-336,,
Rua Araraúna,,Nossa Senhora da Apresentação,Natal,RN,59114-122,,
Rua Regina Alves de Andrade,,Nova Esperança,Parnamirim,RN,59144-276,-35.2806845,-5.9386165
Travessa Damasco,,Planalto,Natal,RN,59073-086,,
Avenida Ruy Pereira dos Santos,,Jardins,São Gonçalo do Amarante,RN,59293-000,,
Rua Ana Vasconcelos,,Passagem de Areia,Parnamirim,RN,59145-270,-35.285252899999996,-5.9117472
Vila Arruda,,Bom Pastor,Natal,RN,59060-071,,
Rua Tomaz de Sena Filho,,Santa Delmira,Mossoró,RN,59615-230,-37.3562202,-5.1523818
Rua Teotônio Neves de Brito,,Rincão,Mossoró,RN,59626-242,,
Rua Parque das Rosas,,Parque das Árvores,Parnamirim,RN,59154-330,,
Rua Luiz Maranhão,,Guarapes,Natal,RN,59074-842,,
Rua São José,,Igapó,Natal,RN,59106-315,,
Rua Serra do Carmo,,Nova Parnamirim,Parnamirim,RN,59152-698,-35.205141600000005,-5.893806
Rua Cavalhadas,,Nossa Senhora da Apresentação,Natal,RN,59114-661,,
Praça Pedro II,,Alecrim,Natal,RN,59030-400,,
Rua dos Colibris,,Amarante,São Gonçalo do Amarante,RN,59296-545,-35.274746,-5.771673799999999
Rua Parque da Lua,,Parque das Árvores,Parnamirim,RN,59154-250,-35.2094176,-5.912212599999999
Rua Rio Parnaíba,,Emaús,Parnamirim,RN,59149-246,-35.245621299999996,-5.888607599999999
Beco São Leopoldo,,São Lázaro,Manaus,AM,69073-285,,
Vila Nossa Senhora de Fátima,,Potengi,Natal,RN,59127-016,,
Rua Pau-D'Arco,,Passagem de Areia,Parnamirim,RN,59145-110,,
Rua Nivaldo Alexandre de Lima,,Regomoleiro,São Gonçalo do Amarante,RN,59298-601,,
Rua José França da Silva,,Lagoa Azul,Natal,RN,59139-510,,
Rua Antônio Anselmo de Souza,,Vale do Sol,Parnamirim,RN,59143-110,-35.2749807,-5.9312811
Rua Guimarães Rosa,,Nova Parnamirim,Parnamirim,RN,59150-365,-35.2132056,-5.8803077
Rua Santa Margarida Maria,,Golandim,São Gonçalo do Amarante,RN,59296-171,,
Rua Parque Guariba,,Nova Esperança,Parnamirim,RN,59144-110,,
Praça Mauá,,Lagoa Azul,Natal,RN,59135-570,,
Rua Topázio,,Amarante,São Gonçalo do Amarante,RN,59296-518,,
Rua Nias Heronildes,,Planalto Treze de Maio,Mossoró,RN,59633-080,,
Rua Manoel Benício,,Santo Antônio,Mossoró,RN,59611-080,-37.343945500000004,-5.1781949
Rua Severino Galvão,,Ponta Negra,Natal,RN,59090-523,,
Rua São Jorge,,Rosa dos Ventos,Parnamirim,RN,59141-660,-35.2743411,-5.9269454
Rua Antônio de Almeida,,Pajuçara,Natal,RN,59131-440,,
Rua Arrebol,,Redinha,Natal,RN,59122-025,,
Rua José Dias,,Alto do Sumaré,Mossoró,RN,59632-214,,
Rua Umbuzeiro,,Rincão,Mossoró,RN,59646-350,,
Rua Maria da Graça Caridade,,Rosa dos Ventos,Parnamirim,RN,59141-405,-35.2785271,-5.9239481
Rua Herondina Moreira de Souza,,Liberdade,Parnamirim,RN,59155-725,-35.2407672,-5.9305585
Rua Nelson Alves da Silva,,Rincão,Mossoró,RN,59626-600,-37.3057216,-5.2041193
Rua Engenheiro Roberto Bezerra Freire,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-396,-35.308981700000004,-5.7895472
Rua Francisco das Chagas Monteiro de Assis,,Liberdade,Parnamirim,RN,59155-610,-35.2462006,-5.9273324
Rua Jumbo,,Jardim Planalto,Parnamirim,RN,59155-246,-35.254624,-5.9268775
,,,Mamanguape,PB,58280-000,-35.121316,-6.833697999999999
Avenida Perimetral Leste,,Cidade Nova,Natal,RN,59072-840,,
Travessa Jerônimo Câmara,,Dix-Sept Rosado,Natal,RN,59063-300,,
Rua Nazaré Gondim,,Santa Delmira,Mossoró,RN,59616-674,,
Travessa Severino de Paula,,Dix-Sept Rosado,Natal,RN,59053-040,,
Rua Paraíba,,Rosa dos Ventos,Parnamirim,RN,59141-790,-35.279423200000004,-5.922274400000001
Rua Arnóbio Cavalcante do Nascimento,,Monsenhor Américo,Mossoró,RN,59613-630,,
Rua Celso Freire de Paiva,,Bela Parnamirim,Parnamirim,RN,59142-646,,
Travessa Saint James,,Igapó,Natal,RN,59104-335,,
Rua Terezinha Peixoto de Brito,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-540,,
Rua Ibernon Martins,,Jardins,São Gonçalo do Amarante,RN,59293-666,-35.307414200000004,-5.7459515
Rua Auta de Souza,,Vida Nova,Parnamirim,RN,59147-550,-35.2687016,-5.9041718
Rua Rio Gramoré,,Pitimbu,Natal,RN,59068-420,,
Rua Vereador Amaro Magalhães,,Tirol,Natal,RN,59014-580,,
Rua da Açucena,,Lagoa Azul,Natal,RN,59135-110,,
Rua Santa Maria Gorete,,Santa Delmira,Mossoró,RN,59614-640,-37.36310039999999,-5.1484963
Travessa Miramar,,Quintas,Natal,RN,59035-285,,
Rua Rio Itapicuru,,Potengi,Natal,RN,59127-640,,
Rua Santa Inês,,Emaús,Parnamirim,RN,59148-460,-35.2306283,-5.8874316
Rua José Pereira de Macedo,,Vale do Sol,Parnamirim,RN,59143-300,,
Rua Cedro,,Nova Parnamirim,Parnamirim,RN,59152-090,-35.19362329999999,-5.8895774
Rua Tom Jobim,,Pajuçara,Natal,RN,59123-010,,
Rua Aeroporto de Cumbica,,Emaús,Parnamirim,RN,59149-310,-35.2456967,-5.881337599999999
Rua Timbaúba,,Nova Parnamirim,Parnamirim,RN,59152-490,,
Rua das Zíneas,,Jardins,São Gonçalo do Amarante,RN,59293-657,-35.3067193,-5.7463287
Rua Sebastião Nascimento de Morais,,Santa Delmira,Mossoró,RN,59616-612,,
Rua João Martins de França,,Alto de São Manoel,Mossoró,RN,59631-111,-37.3392187,-5.207496900000001
Travessa Boa Ventura,,Felipe Camarão,Natal,RN,59074-364,,
Rua Lírios do Vale,,Bela Parnamirim,Parnamirim,RN,59142-732,-35.2908166,-5.9260768
Rua Francisco Bezerra de Macedo,,Abolição,Mossoró,RN,59612-450,,
Quadra 13,,Paranoá,Brasília,DF,71571-300,,
Rua Joaquim Pereira Pinto,,Abolição,Mossoró,RN,59612-570,-37.3589367,-5.167427
Rua Palmeiras Futebol Clube,,Santa Júlia,Mossoró,RN,59640-490,,
Rua Alameda das Tordesilhas,,Bela Parnamirim,Parnamirim,RN,59142-621,-35.2954714,-5.9189245
Rua Tenente Novais,,Centro,Parnamirim,RN,59140-145,,
Rua Erasmo Batista,,Monte Castelo,Parnamirim,RN,59146-080,-35.2717052,-5.9110462
Rua Aeroporto de Vitória,,Emaús,Parnamirim,RN,59149-403,-35.2551859,-5.8772359000000005
Rua Flor da Serra,,Liberdade,Parnamirim,RN,59155-765,-35.2486467,-5.9295787
Rua Coronel Joaquim Moura,,Dom Jaime Câmara,Mossoró,RN,59628-574,,
Rua Francisco Everton de Souza,,Aeroporto,Mossoró,RN,59607-582,-37.3708448,-5.1947593
Rua Santa Maria,,Abolição,Mossoró,RN,59611-450,-37.351967,-5.1764271
Rua Hortência,,Santo Antônio,Mossoró,RN,59622-745,,
Rua Severino Lopes da Silva,,Cajupiranga,Parnamirim,RN,59157-290,,
Rua Francisco Justino Gomes,,Cidade Nova,Natal,RN,59072-886,,
Rua Antônio Jacinto Pereira,,Nova Esperança,Parnamirim,RN,59144-270,-35.2812825,-5.9373301
Rua 11 de Outubro,,Novo Amarante,São Gonçalo do Amarante,RN,59296-310,-35.2801223,-5.7739793
Rua dos Canoeiros,,Nossa Senhora da Apresentação,Natal,RN,59114-269,,
Rua Darcy Vargas,,Monte Castelo,Parnamirim,RN,59146-245,-35.2679945,-5.9098245
Rua Pio XII,,Centro,São Gonçalo do Amarante,RN,59291-586,-35.3291834,-5.791353099999999
Rua Lígia Maria do Rego Costa,,Nova Betânia,Mossoró,RN,59607-470,,
Rua dos Limoeiros,,Jardim Planalto,Parnamirim,RN,59155-216,-35.253531,-5.9263653
Travessa Campo Formoso,,Nossa Senhora da Apresentação,Natal,RN,59114-303,,
Rua Canudos,,Lagoa Azul,Natal,RN,59135-030,,
Travessa Antônio Alvarez Barateiro,,Nossa Senhora de Nazaré,Natal,RN,59060-541,,
Rua Presidente Jânio Quadros,,Santa Tereza,Parnamirim,RN,59142-300,,
Travessa Guimarães,,Felipe Camarão,Natal,RN,59074-132,,
Rua General Orlando Geisel,,Quintas,Natal,RN,59050-140,,
Rua Senador Duarte Filho,,Santos Reis,Parnamirim,RN,59141-110,-35.274437899999995,-5.9135862999999995
Rua João Batista da Silva,,Planalto Treze de Maio,Mossoró,RN,59631-539,,
Rua Altamiro Bastos,,Redinha,Natal,RN,59122-272,,
Rua do Catete,195.0,Catete,Rio de Janeiro,RJ,22220-000,-43.177608899999996,-22.929972199999998
Rua Cícero Fernandes Pimenta,,Santos Reis,Parnamirim,RN,59141-010,-35.2652065,-5.9159248
Rua Teófilo Saraiva,,Planalto Treze de Maio,Mossoró,RN,59631-515,,
Rua Maria de Lourdes de Oliveira,,Jardins,São Gonçalo do Amarante,RN,59293-138,-35.3014366,-5.741700499999999
Rua das Colombinas,,Jardins,São Gonçalo do Amarante,RN,59293-570,-35.3078042,-5.751894999999999
1ª Travessa Santa Fé,,Potengi,Natal,RN,59124-406,,
Vila Dois Amigos,,Quintas,Natal,RN,59037-500,,
Rua Mandacaru,,Passagem de Areia,Parnamirim,RN,59145-130,-35.2795589,-5.9065617
Rua Souza Leão,,Belo Horizonte,Mossoró,RN,59604-446,,
Travessa Santo Inácio de Loyola,,Igapó,Natal,RN,59104-252,,
Rua Irene Guedes da Silva,,Jardins,São Gonçalo do Amarante,RN,59293-360,-35.303965999999996,-5.7450137
Rua Cenira Targino,,Rincão,Mossoró,RN,59626-280,-37.3098719,-5.2026773
Rua Primeiro de Maio,,Alto de São Manoel,Mossoró,RN,59631-090,-37.3386146,-5.2059434
Rua Tonheca Dantas,,Abolição,Mossoró,RN,59614-380,-37.3672727,-5.1486487
Rua Sete Lagoas,,Nova Parnamirim,Parnamirim,RN,59150-135,-35.213283200000006,-5.8732253
Travessa Agnaldo Correia de Melo,,Centro,São Gonçalo do Amarante,RN,59291-577,,
Rua Santa Ana,,Golandim,São Gonçalo do Amarante,RN,59295-811,-35.2849873,-5.7720441
Rua Ricardo Bandeira de Melo,,Parque de Exposições,Parnamirim,RN,59146-670,,
Rua Sabino Maciel Júnior,,Presidente Costa e Silva,Mossoró,RN,59628-394,,
Rua Pedro de Durcina,,Ponta Negra,Natal,RN,59090-532,,
3ª Travessa Coronel Auris Coelho,,Nova Descoberta,Natal,RN,59075-053,,
Travessa da Fé,,Felipe Camarão,Natal,RN,59074-392,,
Avenida das Tulipas,,Jardins,São Gonçalo do Amarante,RN,59293-114,-35.302380799999995,-5.743234999999999
Travessa Quatro Marcos,,Nossa Senhora da Apresentação,Natal,RN,59114-217,,
Rua Sebastiana Constância da Silva,,Santa Tereza,Parnamirim,RN,59142-180,,
Rua Serra Jatobá,,Nova Parnamirim,Parnamirim,RN,59152-720,-35.2071065,-5.8920048
Rua Praia do Futuro,,Nova Parnamirim,Parnamirim,RN,59151-000,-35.209686299999994,-5.8796248
Rua Joca Bruno,,Santa Delmira,Mossoró,RN,59615-190,-37.3544573,-5.1534265
Rua General Suzine,,Barrocas,Mossoró,RN,59621-334,,
Rua Parque das Laranjeiras,,Parque das Árvores,Parnamirim,RN,59154-260,,
Rua Lucy Figueira,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-807,,
Rua Prudente de Morais,,Paredões,Mossoró,RN,59618-045,-37.3383408,-5.187264
Rua Boanerges Mendes da Silva,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-482,,
Rua São Jorge,,Olho D'agua,São Gonçalo do Amarante,RN,59295-321,-35.3026463,-5.7720874
Rua Caminho do Atlântico,,Cajupiranga,Parnamirim,RN,59156-230,-35.2476114,-5.9399739
SHCES Quadra 1601 Bloco A,,Cruzeiro Novo,Brasília,DF,70658-611,,
Rua Maria Alba de Oliveira,,Aeroporto,Mossoró,RN,59607-081,-37.3680072,-5.1994354000000005
Rua Chile,,Passagem de Areia,Parnamirim,RN,59145-100,-35.2796853,-5.9071375999999995
Rua Maria de Lourdes de França,,Regomoleiro,São Gonçalo do Amarante,RN,59298-697,,
Travessa da Paz,,Alecrim,Natal,RN,59040-115,,
Rua Ministro Tasso Dutra,,Redenção,Mossoró,RN,59620-370,-37.3486786,-5.141991
Rua Belo Rio,,Bom Pastor,Natal,RN,59060-715,,
Travessa das Cantigas,,Felipe Camarão,Natal,RN,59074-102,,
Travessa Jacuí,,Pajuçara,Natal,RN,59125-333,,
Rua Algarobas s/n,,Nova Parnamirim,Parnamirim,RN,59151-907,-35.20123529999999,-5.8882022
Rua Nova Jeruzalém,,Bela Parnamirim,Parnamirim,RN,59142-738,,
Rua Passagem,,Nova Parnamirim,Parnamirim,RN,59152-290,-35.19618679999999,-5.8982609
Rua Tenente Manoel Cavalcante,,Centro,São Gonçalo do Amarante,RN,59291-598,-35.3286857,-5.795235400000001
Rua do Sossego,,Nova Parnamirim,Parnamirim,RN,59150-783,-35.2102569,-5.8856774000000005
Rua Pastor João Ferreira de Almeida,,Bom Pastor,Natal,RN,59060-210,,
,,,Sobradinho,BA,48925-000,-40.7957473,-9.469775
Rua Presidente Epitácio Pessoa,,Santa Tereza,Parnamirim,RN,59142-340,,
Rua Parque Pedra Branca,,Nova Esperança,Parnamirim,RN,59144-108,,
Rua Governador Mário Covas,,Parque das Nações,Parnamirim,RN,59158-182,-35.208631,-5.924654
Rua Presidente Kennedy,,Alto de São Manoel,Mossoró,RN,59628-315,-37.3259779,-5.21523
Rua Getsêmane,,Lagoa Azul,Natal,RN,59132-692,,
Rua Ielmo Marinho,,Nova Parnamirim,Parnamirim,RN,59152-480,-35.2064657,-5.8897628
Rua das Faias,,Pitimbu,Natal,RN,59068-480,,
Rua da Saúma,,Vida Nova,Parnamirim,RN,59147-530,,
Rua Genésio Filgueira,,Abolição,Mossoró,RN,59614-290,-37.3662816,-5.1522912000000005
Rua do Abacateiro,,Potengi,Natal,RN,59120-455,,
Alameda das Carnaubeiras,,Presidente Costa e Silva,Mossoró,RN,59625-410,,
Rua Manoel Hemetério,,Ilha de Santa Luzia,Mossoró,RN,59631-020,-37.3423563,-5.1964983
Rua Cruzeta,,Nova Parnamirim,Parnamirim,RN,59150-790,-35.210024,-5.8845304
Rua Mercúrio,,Bela Parnamirim,Parnamirim,RN,59142-507,-35.2918374,-5.9327888
Rua Ceilândia,,Planalto,Natal,RN,59073-074,,
Travessa Perceval Caldas,,Bom Pastor,Natal,RN,59050-220,,
Rua Praia de Pitangui,,Nova Parnamirim,Parnamirim,RN,59151-470,-35.2024519,-5.8875443
Rua Nova Filadelfia,,Nossa Senhora da Apresentação,Natal,RN,59114-614,,
Rua dos Juritis,,Nova Parnamirim,Parnamirim,RN,59150-210,-35.2133745,-5.8754875
Rua João Pinheiro,,Nova Parnamirim,Parnamirim,RN,59150-130,-35.2129032,-5.8724336
Rua Jairo Costa Araújo,,Rincão,Mossoró,RN,59626-710,-37.302911200000004,-5.2011015
Rua Rio das Fortunas,,Emaús,Parnamirim,RN,59148-734,-35.240503600000004,-5.8847702
Rua João Alfredo,,Nova Parnamirim,Parnamirim,RN,59152-830,-35.211356,-5.8915017
Rua Ieda Rodrigues Rocha,,Presidente Costa e Silva,Mossoró,RN,59625-616,,
Rua Pereira Lima,,Quintas,Natal,RN,59035-530,,
Rua Margarida Brandão,,Jardins,São Gonçalo do Amarante,RN,59293-693,-35.3105105,-5.7457383
Rua Jade,,Parque de Exposições,Parnamirim,RN,59146-585,-35.26428129999999,-5.8960414000000005
Rua Conselheiro Antônio,,Lagoa Azul,Natal,RN,59135-040,,
Rua Santo Expedito,,Santa Terezinha,São Gonçalo do Amarante,RN,59291-168,,
Rua Santa Eufrásia,,Bom Pastor,Natal,RN,59052-820,,
Rua José Firmino Sobrinho,,Presidente Costa e Silva,Mossoró,RN,59625-573,,
Rua Fausto Martins do Nascimento,,Aeroporto,Mossoró,RN,59607-105,-37.373926000000004,-5.1979759
Rua Antônio Amaral,,Abolição,Mossoró,RN,59612-700,-37.3614266,-5.1670671
Travessa Men de Sá,,Passagem de Areia,Parnamirim,RN,59145-815,,
Rua Francisco Pereira de Azevedo,,Dom Jaime Câmara,Mossoró,RN,59628-823,-37.31571470000001,-5.2338783
Rua Lianeide Alves da Costa,,Redenção,Mossoró,RN,59620-686,,
Rua Bezerra,,Pintos,Mossoró,RN,59625-520,-37.3168347,-5.1950588
Rua Açaí,,Nova Parnamirim,Parnamirim,RN,59152-175,-35.1905662,-5.8919793
Rua Cícero Câmara Bezerra,,Nova Parnamirim,Parnamirim,RN,59150-644,-35.2178945,-5.8803279999999996
Rua Bela Flor,,Pajuçara,Natal,RN,59132-620,,
Rua Estudante Valdir,,Nova Parnamirim,Parnamirim,RN,59151-288,-35.2062745,-5.8835513
Travessa Nossa Senhora da Conceição,,Nossa Senhora da Apresentação,Natal,RN,59115-697,,
Rua Luiz Carlos Vasconcelos de Morais,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59297-699,,
Rua Teodomiro Barbosa da Silva,,Cajupiranga,Parnamirim,RN,59157-346,,
Rua Fabrício Pedroza,,Areia Preta,Natal,RN,59014-030,,
Rua José Romildo da Silveira,,Lagoa do Mato,Mossoró,RN,59604-330,-37.3581199,-5.205873599999999
Rua Djalma Marinho,,Pirangi do Norte (Distrito Litoral),Parnamirim,RN,59161-473,,
Rua Parque do Jiqui,,Golandim,São Gonçalo do Amarante,RN,59295-871,-35.2838021,-5.7693874
Rua Dona Milu,,Ilha de Santa Luzia,Mossoró,RN,59625-020,-37.339678799999994,-5.199357900000001
Rua Professor Clodoaldo de Góis,,Nossa Senhora da Apresentação,Natal,RN,59115-060,,
Avenida Piloto Pereira Tim,,Cajupiranga,Parnamirim,RN,59156-410,,
Rua Senador Duarte Filho,,Passagem de Areia,Parnamirim,RN,59145-650,-35.274437899999995,-5.9135862999999995
Rua Granadinas,,Nova Esperança,Parnamirim,RN,59144-680,,
Rua Luiz Fausto,,Santo Antônio,Mossoró,RN,59619-760,-37.347962200000005,-5.1693818
Rua do Jambo,,Nossa Senhora da Apresentação,Natal,RN,59115-658,,
Rua José Pinto,,Monte Castelo,Parnamirim,RN,59146-340,,
Rua País de São Sarué,,Lagoa Azul,Natal,RN,59138-750,,
Travessa Coemaçu,,Quintas,Natal,RN,59035-065,,
Rua João Pedro de Costa,,Nova Esperança,Parnamirim,RN,59144-326,-35.2850577,-5.9452068
Rua Raimundo Nonato Fernandes,,Rincão,Mossoró,RN,59626-690,-37.303225700000006,-5.2015662
Rua Crokatt de Sá,,Paredões,Mossoró,RN,59618-220,-37.3387956,-5.1797072
Rua das Azaléias,,Jardins,São Gonçalo do Amarante,RN,59293-492,-35.3051019,-5.7531787
Rua Aproniano Martins de Oliveira,,Nova Betânia,Mossoró,RN,59612-202,,
Rua Zeus,,Alto do Sumaré,Mossoró,RN,59632-215,-37.339918700000005,-5.234904599999999
Rua Aristófanes Fernandes,,Quintas,Natal,RN,59050-093,,
Rua João Faustino de Morais,,Lagoa do Mato,Mossoró,RN,59604-160,-37.3539,-5.2011401
Rua Ângela Maria,,Nova Parnamirim,Parnamirim,RN,59150-832,,
Rua Vera Lúcia Lopes de Medeiros,,Planalto Treze de Maio,Mossoró,RN,59631-525,,
Rua Manoel Francisco da Silva,,Santo Antônio,Mossoró,RN,59621-235,,
Rua Rosilda Rodrigues do Nascimento,,Cajupiranga,Parnamirim,RN,59157-265,,
Rua José Bento de Oliveira Neto,,Jardins,São Gonçalo do Amarante,RN,59293-867,-35.3181723,-5.748347
Rua Vitória da Conquista,,Nova Parnamirim,Parnamirim,RN,59150-030,,
Rua José Francisco da SIlva,,Nova Esperança,Parnamirim,RN,59144-283,-35.2806001,-5.9399370000000005
Rua das Quintas,,Guarapes,Natal,RN,59074-830,,
Rua Professor Manoel João,,Boa Vista,Mossoró,RN,59605-330,-37.3529444,-5.1935209
Rua Cecília Amélia Lima,,Santo Antônio,Mossoró,RN,59621-190,,
Rua Pedro Nascimento,,Vale do Sol,Parnamirim,RN,59143-295,,
Travessa Elizabeth,,Dix-Sept Rosado,Natal,RN,59054-125,,
Rua Severina Cardoso da Silva,,Santo Antônio do Potengi,São Gonçalo do Amarante,RN,59298-039,,
Rua Parque Jurupara,,Nova Esperança,Parnamirim,RN,59144-166,,
,,,Salgueiro,PE,56000-000,-39.12469,-8.073734
2ª Travessa Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-637,,
Rua Delfino Leite,,Alto de São Manoel,Mossoró,RN,59625-240,,
Rua Japão 15,,Parque das Nações,Parnamirim,RN,59158-906,-35.2035628,-5.9267825
Rua Raimundo Rebouças Sobrinho,,Ilha de Santa Luzia,Mossoró,RN,59625-740,-37.336552000000005,-5.1989737
Travessa Padre Reginaldo Manzotti,,Novo Amarante,São Gonçalo do Amarante,RN,59296-355,,
Rua Edinor Lima de Moura,,Santo Antônio,Mossoró,RN,59621-670,,
Rua Padre João Maria,,Novo Amarante,São Gonçalo do Amarante,RN,59296-427,,
Praça Independência,,Centro,Mossoró,RN,59600-130,,
Travessa Velho Modesto,,Nova Descoberta,Natal,RN,59056-395,,
Travessa da Integração,,Pajuçara,Natal,RN,59123-612,,
Rua Império Serrano,,Jardim Planalto,Parnamirim,RN,59155-175,-35.253118,-5.9285276
Rua Antônio Firmo,,Abolição,Mossoró,RN,59619-120,-37.347116899999996,-5.176664700000001
Rua Alderi Pereira Régis,,Alto de São Manoel,Mossoró,RN,59625-101,,
Rua da Tainha,,Felipe Camarão,Natal,RN,59072-126,,
Rua Caminho das Ondas,,Cajupiranga,Parnamirim,RN,59156-212,,
Avenida Max Teixeira,2999.0,Colônia Santo Antônio,Manaus,AM,69093-770,,
Travessa Ari Barroso,,Nossa Senhora de Nazaré,Natal,RN,59062-265,,
Travessa São Luís,,Igapó,Natal,RN,59106-117,,
Rua Iatamita Falcão,,Rincão,Mossoró,RN,59626-090,,
Travessa Santo Antônio,,Nossa Senhora da Apresentação,Natal,RN,59115-157,,
Rua Adalgisa Freire de Vasconcelos,,Santa Júlia,Mossoró,RN,59640-576,,
Travessa Raimundo Mendes,,Novo Amarante,São Gonçalo do Amarante,RN,59296-409,-35.277553600000005,-5.775456299999999
Rua Manoel Felipe,25.0,Alecrim,Natal,RN,59032-430,,
Rua Chico Teófilo,,Aeroporto,Mossoró,RN,59607-520,-37.3684638,-5.1859219
Rua Francisca Marques de Souza,,Barrocas,Mossoró,RN,59621-332,,
Rodovia BR-405,,Dix-Sept Rosado,Mossoró,RN,59609-020,,
Praça dos Mártires s/n,,Uruaçu,Uruaçu (São Gonçalo do Amarante),RN,59299-974,-35.3173351,-5.826056200000001
Rua Capitão Bastos,,Santos Reis,Parnamirim,RN,59141-180,-35.2714136,-5.9190845
Rua Otaviano Fernandes da Costa,,Alto do Sumaré,Mossoró,RN,59632-060,,
Rua Vinte e Quatro de Agosto,,Boa Esperança,Parnamirim,RN,59140-470,-35.260966100000005,-5.931131400000001
Rua Pernambuco,,Rosa dos Ventos,Parnamirim,RN,59141-770,-35.279501700000004,-5.9210043
Rua Inês Augusta de Lima Neta,,Jardins,São Gonçalo do Amarante,RN,59293-894,-35.321667299999994,-5.747190799999999
Rua Parque Tucumã,,Nova Esperança,Parnamirim,RN,59144-150,,
Rua Tucunaré,,Monte Castelo,Parnamirim,RN,59146-366,,
Rua Sebastião Correia de Melo,,Vida Nova,Parnamirim,RN,59147-820,,
Rua Bernardino Martins Veras,,Presidente Costa e Silva,Mossoró,RN,59625-614,,
Rua Rosa Prata,,Dom Jaime Câmara,Mossoró,RN,59628-644,-37.310978600000006,-5.2339162
Rua dos Gerânios,,Jardins,São Gonçalo do Amarante,RN,59293-591,-35.3083178,-5.7510918
Rua Vicente Martins,,Belo Horizonte,Mossoró,RN,59600-550,-37.360870899999995,-5.2132575
Rua Sargento Menezes,,Centro,Parnamirim,RN,59140-110,-35.2587659,-5.9144264
Rua Santa Ifigênia,,Santa Efigênia,São Paulo,SP,01207-000,,
Rua Aeroporto de Araguaia,,Emaús,Parnamirim,RN,59149-370,-35.25260720000001,-5.878072400000001
Rua Rio Claro,,Emaús,Parnamirim,RN,59148-710,-35.2392807,-5.882692
Rua Seize Rosado,,Abolição,Mossoró,RN,59614-230,-37.3649633,-5.1545057
Rua Maria Lopes Correa,,Pajuçara,Natal,RN,59122-262,,
Rua da Algaroba,,Nova Parnamirim,Parnamirim,RN,59151-840,-35.1930515,-5.8947571
Rua Genaro Fernandes Félix,,Lagoa do Mato,Mossoró,RN,59604-340,-37.358802600000004,-5.2063262
Rua Coronel Joaquim Tavares,,Dom Jaime Câmara,Mossoró,RN,59628-540,-37.3187465,-5.2292245
Rua Jornalista Jorge Freire,1.0,Nova Betânia,Mossoró,RN,59607-410,-37.3610476,-5.186030000000001
Rua Primeiro de Maio,,Boa Esperança,Parnamirim,RN,59140-380,-35.260569200000006,-5.9296614000000005
Avenida Santo Monte,,Potengi,Natal,RN,59120-220,,
Rua Areia Branca,,Regomoleiro,São Gonçalo do Amarante,RN,59298-682,,
Rua Delfino Freire,,Lagoa do Mato,Mossoró,RN,59604-100,-37.3545674,-5.1967422999999995
,,,Surubim,PE,55750-000,-35.7539722,-7.8424353
