logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua Lagoa Araruama,,Potengi,Natal,RN,59129-600,-35.253925,-5.7443639
Rua Lagoa Badajós,,Potengi,Natal,RN,59127-290,-35.2521623,-5.7461576
Travessa Lagoa Bela Vista,,Lagoa Azul,Natal,RN,59135-705,-35.2604535,-5.736341599999999
Travessa Lagoa Boa Água,,Lagoa Azul,Natal,RN,59134-142,-35.2580043,-5.7379963
Travessa Lagoa Bonita,,Lagoa Azul,Natal,RN,59134-141,-35.2563801,-5.7337476
Rua Lagoa Cabaliana,,Potengi,Natal,RN,59127-310,-35.2532425,-5.7461129
Rua Lagoa Camorim,,Potengi,Natal,RN,59129-610,-35.2534488,-5.7439497
Travessa Lagoa D'Anta,,Lagoa Azul,Natal,RN,59139-507,-35.2580043,-5.7379963
Rua Lagoa Dourada,,Neópolis,Natal,RN,59086-430,-35.20843869999999,-5.8687119
Travessa Lagoa Ferreira Grande,,Lagoa Azul,Natal,RN,59136-002,-35.2580043,-5.7379963
Travessa Lagoa Formosa,,Lagoa Azul,Natal,RN,59129-432,-35.2533055,-5.736420499999999
Travessa Lagoa Fortaleza,,Lagoa Azul,Natal,RN,59129-433,-35.2580043,-5.7379963
Travessa Lagoa Gentil,,Lagoa Azul,Natal,RN,59134-082,-35.2572796,-5.7380768
Rua Lagoa Juparana,,Potengi,Natal,RN,59127-300,-35.2524941,-5.7464257
1ª Travessa Lagoa Marapendi,,Potengi,Natal,RN,59129-171,-35.2524749,-5.7437602
2ª Travessa Lagoa Marapendi,,Potengi,Natal,RN,59129-172,-35.2530705,-5.7426298
Rua Lagoa Marapendi,,Potengi,Natal,RN,59129-170,-35.2532462,-5.7425526
Rua Lagoa Mirim,,Potengi,Natal,RN,59129-630,-35.2576932,-5.7462643
Rua Lagoa Mundaú,,Potengi,Natal,RN,59129-640,-35.2541981,-5.7446201
Travessa Lagoa Papeba,,Lagoa Azul,Natal,RN,59135-715,-35.2580043,-5.7379963
Travessa Lagoa Paulino,,Lagoa Azul,Natal,RN,59139-454,-35.2666368,-5.7293443
Travessa Lagoa Pequena,,Lagoa Azul,Natal,RN,59135-714,-35.2572796,-5.7380768
Travessa Lagoa Pernambucana,,Lagoa Azul,Natal,RN,59136-222,-35.2572796,-5.7380768
Rua Lagoa Piorini,,Potengi,Natal,RN,59127-430,-35.2566019,-5.7447821
Rua Lagoa Real,,Pajuçara,Natal,RN,59131-800,-35.2422366,-5.7273363
Travessa Lagoa Redonda,,Lagoa Azul,Natal,RN,59129-431,-35.2572796,-5.7380768
Travessa Lagoa Rodrigo de Freitas,,Lagoa Azul,Natal,RN,59139-443,-35.2686743,-5.7300879
Travessa Lagoa Salgada,,Lagoa Azul,Natal,RN,59135-707,-35.2580043,-5.7379963
Rua Lagoa Santa,,Potengi,Natal,RN,59129-650,-35.2566019,-5.7447821
Travessa Lagoa Santa,,Lagoa Azul,Natal,RN,59139-411,-35.2604535,-5.736341599999999
Travessa Lagoa Seca,,Lagoa Azul,Natal,RN,59139-413,-35.2580043,-5.7379963
Rua Lagoa Tefé,,Potengi,Natal,RN,59127-420,-35.2533088,-5.745072899999999
Travessa Lagoa Vermelha,,Lagoa Azul,Natal,RN,59134-103,-35.2580043,-5.7379963
Travessa Lagoa da Conceição,,Lagoa Nova,Natal,RN,59054-435,-35.211273,-5.880401099999999
Rua Lagoa da Mangueira,,Potengi,Natal,RN,59129-080,-35.25673829999999,-5.744609199999999
Travessa Lagoa da Rondilha,,Lagoa Azul,Natal,RN,59136-223,-35.2651466,-5.7157827
Travessa Lagoa da Solidão,,Lagoa Azul,Natal,RN,59139-445,-35.268755,-5.7302541
Travessa Lagoa da Tijuca,,Lagoa Azul,Natal,RN,59135-702,-35.2580043,-5.7379963
Travessa Lagoa das Canejas,,Lagoa Nova,Natal,RN,59056-173,-35.211273,-5.880401099999999
Travessa Lagoa das Flores,,Lagoa Azul,Natal,RN,59129-589,-35.2580043,-5.7379963
Travessa Lagoa de Apodi,,Lagoa Azul,Natal,RN,59134-122,-35.2381138,-5.720739
Vila Lagoa de Araraquara,,Lagoa Azul,Natal,RN,59139-416,-35.2580043,-5.7379963
Travessa Lagoa de Arituba,,Lagoa Azul,Natal,RN,59139-291,-35.2580043,-5.7379963
Rua Lagoa de Extremoz,,Pajuçara,Natal,RN,59123-570,-35.2454672,-5.7384587
Travessa Lagoa de Guaraíras,,Lagoa Azul,Natal,RN,59135-716,-35.2572796,-5.7380768
Travessa Lagoa de Jacumã,,Lagoa Azul,Natal,RN,59129-761,-35.2879172,-5.688881599999999
Rua Lagoa de Maricá,,Potengi,Natal,RN,59129-670,-35.2551417,-5.743231199999999
Travessa Lagoa de Maricá,,Lagoa Azul,Natal,RN,59129-762,-35.2551417,-5.743231199999999
Rua Lagoa de Patos,,Potengi,Natal,RN,59129-090,-35.2571308,-5.744363799999999
Travessa Lagoa de Pedra,,Lagoa Azul,Natal,RN,59136-105,-35.2574292,-5.7220296
Travessa Lagoa de Pium,,Lagoa Azul,Natal,RN,59129-588,-35.2615078,-5.7452491
Rua Lagoa de Saquarema,,Potengi,Natal,RN,59129-680,-35.2554054,-5.742891699999999
Travessa Lagoa de Saquarema,,Lagoa Azul,Natal,RN,59134-081,-35.2554054,-5.742891699999999
Rua Lagoa do Bonfim,,Potengi,Natal,RN,59129-620,-35.2897424,-5.700081399999999
Travessa Lagoa do Bonfim,,Lagoa Azul,Natal,RN,59139-506,-35.2897424,-5.700081399999999
Travessa Lagoa do Cacará,,Lagoa Azul,Natal,RN,59139-342,-35.2572796,-5.7380768
Travessa Lagoa do Fogo,,Lagoa Nova,Natal,RN,59054-631,-35.211273,-5.880401099999999
Travessa Lagoa do Hiola,,Lagoa Azul,Natal,RN,59134-104,-35.2651466,-5.7157827
Travessa Lagoa do Jacaré,,Lagoa Azul,Natal,RN,59135-706,-35.2572796,-5.7380768
Travessa Lagoa do Jiqui,,Lagoa Azul,Natal,RN,59136-221,-35.2523871,-5.7207275
Travessa Lagoa do Mato,,Lagoa Azul,Natal,RN,59135-718,-35.2580043,-5.7379963
Travessa Lagoa do Meio,,Lagoa Azul,Natal,RN,59136-246,-35.2580043,-5.7379963
Travessa Lagoa do Pitangui,,Lagoa Azul,Natal,RN,59134-121,-35.2572796,-5.7380768
Travessa Lagoa do Violão,,Lagoa Azul,Natal,RN,59135-717,-35.2580043,-5.7379963
Travessa Lagoa dos Gateados,,Lagoa Azul,Natal,RN,59129-585,-35.2572796,-5.7380768
Travessa Lagoa dos Patos,,Lagoa Nova,Natal,RN,59056-172,-35.211273,-5.880401099999999
Rua Lagolândia,,Bom Pastor,Natal,RN,59060-734,-35.2434174,-5.8151904
Rua Lagos Verdes,,Nossa Senhora da Apresentação,Natal,RN,59115-435,-35.2625001,-5.7468508
Rua Laguna,,Potengi,Natal,RN,59110-120,-35.2567196,-5.7565303
Rua Lajes,,Cidade da Esperança,Natal,RN,59071-160,-35.2400433,-5.8257493
Rua Lambari,,Neópolis,Natal,RN,59086-420,-35.2089763,-5.8685318
Rua Lampeão,,Lagoa Azul,Natal,RN,59135-090,-35.2571192,-5.732883999999999
Rua Landri Sales,,Potengi,Natal,RN,59108-180,-35.2644853,-5.7632713
Rua Laranjal,,Cidade Nova,Natal,RN,59072-570,-35.2433587,-5.832845
Travessa Largo do Farol,,Mãe Luiza,Natal,RN,59014-382,-35.1841365,-5.799357199999999
Travessa Las Palmas,,Felipe Camarão,Natal,RN,59074-553,-35.2503135,-5.8332033
Rua Las Vegas,,Lagoa Azul,Natal,RN,59129-498,-35.2663347,-5.7418438
Travessa Latina,,Felipe Camarão,Natal,RN,59072-441,-35.253304,-5.8240465
Rua Laudelino Benigno,,Potengi,Natal,RN,59127-520,-35.2486941,-5.7491175
Rua Laura Maia,,Candelária,Natal,RN,59065-330,-35.2186481,-5.8396903
Rua Laureano Gomes,,Potengi,Natal,RN,59108-450,-35.25924699999999,-5.7626177
Rua Laurentino,,Potengi,Natal,RN,59112-300,-35.2620603,-5.7553622
Rua Laurinda Maria Correia de Araújo,,Lagoa Azul,Natal,RN,59139-565,-35.2664166,-5.743665
Rua Lauro Bezerra,,Pajuçara,Natal,RN,59123-210,-35.2400478,-5.7466503
Travessa Lauro Bezerra,,Pajuçara,Natal,RN,59123-215,-35.24116,-5.7460904
Rua Lauro Medeiros,,Lagoa Nova,Natal,RN,59075-040,-35.2068636,-5.8257984
Travessa Lauré,,Pajuçara,Natal,RN,59125-412,-35.2812401,-5.7706599
Vila Lavoisier,,Nova Descoberta,Natal,RN,59075-392,-35.199522,-5.8232887
Rua Lavras,,Neópolis,Natal,RN,59086-410,-35.209527,-5.86835
Rua Laércio Bezerra,,Ponta Negra,Natal,RN,59090-085,-35.177253,-5.874996599999999
Rua Laércio Fernandes,,Nova Descoberta,Natal,RN,59075-230,-35.201928,-5.825609399999999
Travessa Laércio Fernandes,,Nova Descoberta,Natal,RN,59075-231,-35.201928,-5.825609399999999
Rua Leandro Batista Pereira,,Neópolis,Natal,RN,59080-495,-35.2855438,-5.7609995
Rua Leblon Régis,,Potengi,Natal,RN,59110-550,-35.2517716,-5.7583167
Rua Lectícia Garcia,,Neópolis,Natal,RN,59088-750,-35.2035342,-5.8762127
Vila Leda,,Alecrim,Natal,RN,59040-156,-35.2175944,-5.7978694
Travessa Leiria,,Felipe Camarão,Natal,RN,59074-332,-35.2659694,-5.822195
Rua Leme,,Lagoa Azul,Natal,RN,59136-130,-35.2476582,-5.7239543
Rua Leonardo Drumond,,Lagoa Nova,Natal,RN,59075-210,-35.2057302,-5.8262129
Rua Leonardo Gama,,Guarapes,Natal,RN,59074-592,-35.2652429,-5.8221927
Rua Leonardo Gama,,Felipe Camarão,Natal,RN,59074-450,-35.2652429,-5.8221927
Travessa Leonardo da Vinci,,Nossa Senhora da Apresentação,Natal,RN,59114-505,-35.2786526,-5.7557139
Rua Leonel José de Freitas,,Lagoa Azul,Natal,RN,59139-585,-35.273315,-5.729657899999999
Rua Leonel Leite,,Alecrim,Natal,RN,59037-820,-35.2191616,-5.7966221
Vila Leonel Leite,,Alecrim,Natal,RN,59037-825,-35.21870699999999,-5.796196
Rua Leonel Morais,,Guarapes,Natal,RN,59074-614,-35.2546307,-5.8417558
Rua Leonel Morais,,Planalto,Natal,RN,59073-213,-35.2546307,-5.8417558
Rua Leonora Armstrong,,Ponta Negra,Natal,RN,59092-450,-35.1791373,-5.875170799999999
Rua Leonora Armstrong,,Candelária,Natal,RN,59065-285,-35.1791373,-5.875170799999999
Rua Leopoldo Bretano,,Nossa Senhora de Nazaré,Natal,RN,59060-490,-35.2313054,-5.821080299999999
Travessa Leopoldo Bretano,,Nossa Senhora de Nazaré,Natal,RN,59060-495,-35.2310842,-5.822006399999999
Rua Leopoldo Nelson,,Capim Macio,Natal,RN,59082-045,-35.2039065,-5.8585641
Rua Leto Barreto,,Lagoa Azul,Natal,RN,59133-440,-35.2428461,-5.7214179
Rua Letícia Cerqueira,,Cidade Alta,Natal,RN,59025-110,-35.2073546,-5.7915717
Rua Letícia,,Lagoa Azul,Natal,RN,59139-320,-35.2703911,-5.7368508
Rua Levy Caminha de Almeida,99997,Candelária,Natal,RN,59066-475,-35.2119501,-5.8382375
Rua Levy Caminha de Almeida,1,Pitimbu,Natal,RN,59066-437,-35.2437633,-5.846224299999999
Travessa Leão Veloso,,Alecrim,Natal,RN,59035-560,-35.2218559,-5.805260199999999
Rua Leôncio Etelvino de Medeiros,,Capim Macio,Natal,RN,59078-570,-35.2035749,-5.852146299999999
Rua Lia Bezerra,,Ponta Negra,Natal,RN,59092-553,-35.1734252,-5.8808917
1ª Travessa Libanês,,Nossa Senhora da Apresentação,Natal,RN,59114-221,-35.2660148,-5.7463157
Rua Libanês,,Nossa Senhora da Apresentação,Natal,RN,59114-284,-35.2660221,-5.746309
1ª Travessa Liberalino Fernandes da Costa,,Tirol,Natal,RN,59020-211,-35.2028041,-5.792953199999999
Rua Liberalino Fernandes da Costa,,Tirol,Natal,RN,59020-210,-35.2029342,-5.7932064
Rua Liberdade,,Nossa Senhora da Apresentação,Natal,RN,59114-258,-35.2779155,-5.739601299999999
Travessa Liberdade,,Nossa Senhora da Apresentação,Natal,RN,59114-233,-35.2695032,-5.7456626
Travessa Ligúria,,Felipe Camarão,Natal,RN,59072-743,-35.2659694,-5.822195
Vila Lima,,Bom Pastor,Natal,RN,59052-370,-35.2429333,-5.807496899999999
Vila Lima,,Igapó,Natal,RN,59104-257,-35.2610163,-5.7724441
Avenida Lima e Silva,,Bom Pastor,Natal,RN,59060-215,-35.2351614,-5.815874399999999
Avenida Lima e Silva,,Nossa Senhora de Nazaré,Natal,RN,59062-300,-35.2323807,-5.8168992
Avenida Lima e Silva,,Lagoa Nova,Natal,RN,59075-710,-35.2222343,-5.8206453
Travessa Lima e Silva,,Bom Pastor,Natal,RN,59062-305,-35.2393347,-5.8133988
Rua Limeira,,Lagoa Azul,Natal,RN,59135-650,-35.2516213,-5.727842
Rua Limoeiro do Norte,,Potengi,Natal,RN,59108-230,-35.2592882,-5.7612084
Travessa Limoeiro do Norte,,Potengi,Natal,RN,59108-235,-35.2592882,-5.7612084
Rua Linda Batista,,Pajuçara,Natal,RN,59132-780,-35.2440719,-5.735020599999999
Rua Linda Diana,,Igapó,Natal,RN,59106-040,-35.2736632,-5.764658799999999
Rua Lindalva Olegário da Silva,,Nossa Senhora da Apresentação,Natal,RN,59115-525,-35.2793659,-5.747341899999999
Praça Lindalva Taveira,,Santos Reis,Natal,RN,59010-640,-35.2729442,-5.9199989
Rua Lindemberg Pereira de Araújo,,Cidade da Esperança,Natal,RN,59070-630,-35.2340777,-5.8276278
Avenida Lindolfo Araújo de Farias,,Lagoa Azul,Natal,RN,59139-519,-35.2273596,-5.7442495
Rua Lindolfo Gomes Vidal,,Pajuçara,Natal,RN,59133-560,-35.2273596,-5.7442495
Rua Lindolfo Modesto do Nascimento,,Lagoa Azul,Natal,RN,59138-840,-35.2273596,-5.7442495
Rua Linhares,,Pitimbu,Natal,RN,59069-140,-35.2443731,-5.8465394
Travessa Lino Teixeira,,Cidade da Esperança,Natal,RN,59070-510,-35.2340413,-5.8276505
Praça Lions Club,,Rocas,Natal,RN,59010-730,-35.1997339,-5.7737349
Travessa Lira,,Alecrim,Natal,RN,59030-205,-35.2163113,-5.8027544
Vila Lira,,Quintas,Natal,RN,59040-017,-35.2234916,-5.8062032
Travessa Lisboa,,Cidade da Esperança,Natal,RN,59070-706,-9.1393366,38.7222524
Travessa Lisianto,,Alecrim,Natal,RN,59040-247,-35.2175944,-5.7978694
Rua Lopo Henriques,,Candelária,Natal,RN,59065-340,-35.2203419,-5.8440813
Rua Lorena,,Potengi,Natal,RN,59125-135,-35.2488164,-5.739383399999999
Rua Los Angeles,,Lagoa Azul,Natal,RN,59129-500,-35.2673492,-5.741083199999999
Vila Lourdes,,Quintas,Natal,RN,59052-380,-35.22644,-5.8078469
Rua Lourenço Wagner,,Planalto,Natal,RN,59073-194,-35.2586591,-5.859889900000001
Rua Lourival Açucena,,Tirol,Natal,RN,59020-260,-35.2007387,-5.795556299999999
Travessa Lua Nova,,Nossa Senhora da Apresentação,Natal,RN,59114-212,-35.2673009,-5.751108899999999
Travessa Luanda,,Redinha,Natal,RN,59122-063,-35.2812401,-5.7706599
Rua Lucarino,,Nossa Senhora da Apresentação,Natal,RN,59114-223,-35.2650051,-5.746048
Rua Lucas Bicalho,,Rocas,Natal,RN,59010-340,-35.1979632,-5.7738807
Travessa Lucas Bicalho,,Rocas,Natal,RN,59010-345,-35.1979632,-5.7738807
Vila Lucena,,Tirol,Natal,RN,59014-525,-35.2002384,-5.7882016
Rua Lucian Alan Jerônimo,,Nossa Senhora da Apresentação,Natal,RN,59114-143,-35.2740323,-5.7566045
Rua Luciano Bahia,,Capim Macio,Natal,RN,59082-290,-35.1882612,-5.865841199999999
Rua Luciara,,Pitimbu,Natal,RN,59069-690,-50.6718982,-11.222275
Vila Lucila,,Lagoa Seca,Natal,RN,59031-100,-35.2107255,-5.806089099999999
Rua Lucinalva Lopes da Silva,,Planalto,Natal,RN,59073-261,-35.2553271,-5.8572931
Rua Lucrécia,,Lagoa Nova,Natal,RN,59063-220,-35.2187893,-5.8256795
Rua Lucy Garcia Maia,,Candelária,Natal,RN,59066-846,-35.2129972,-5.8416128
Travessa Luiz Alves,,Pajuçara,Natal,RN,59133-093,-35.2359387,-5.7471942
Rua Luiz Antônio Bezerra Lopes,3649,Candelária,Natal,RN,59064-715,-35.21634,-5.8495919
Rua Luiz Antônio Bezerra Lopes,3651,Candelária,Natal,RN,59066-110,-35.21634,-5.8495919
Rua Luiz Bernadino de Moura,,Nossa Senhora da Apresentação,Natal,RN,59114-842,-35.2769727,-5.737520099999999
Rua Luiz Caraú,,Nossa Senhora da Apresentação,Natal,RN,59114-228,-35.2769727,-5.737520099999999
Rua Luiz Carlos,,Planalto,Natal,RN,59073-096,-35.2513693,-5.8478803
Rua Luiz Carrilho,,Nossa Senhora da Apresentação,Natal,RN,59115-370,-35.2646318,-5.7567558
Travessa Luiz Carrilho,,Nossa Senhora da Apresentação,Natal,RN,59115-380,-35.2650489,-5.7565498
Rua Luiz Coelho,,Barro Vermelho,Natal,RN,59030-240,-35.2082538,-5.7932875
Rua Luiz Coutinho da Silva,,Redinha,Natal,RN,59122-028,-35.2349521,-5.7548131
Rua Luiz Cândido,,Guarapes,Natal,RN,59074-764,-35.2623025,-5.8366074
Rua Luiz Cúrcio Cabral,,Nossa Senhora de Nazaré,Natal,RN,59060-430,-35.2298025,-5.8186936
Rua Luiz Emídio,,Barro Vermelho,Natal,RN,59030-620,-35.2095649,-5.8016694
Rua Luiz Estevam,,Ponta Negra,Natal,RN,59090-175,-35.1747915,-5.8811993
Rua Luiz Felipe de Oliveira,,Guarapes,Natal,RN,59074-845,-35.2634888,-5.8371566
Rua Luiz Fernandes,,Quintas,Natal,RN,59035-070,-35.2353819,-5.799487699999999
Rua Luiz Gomes,,Cidade da Esperança,Natal,RN,59071-230,-35.2398095,-5.8243331
Rua Luiz Gonzaga de Souza,,Lagoa Azul,Natal,RN,59138-619,-35.2606335,-5.7260351
Rua Luiz Inácio da Silva,,Potengi,Natal,RN,59108-260,-35.2551617,-5.7511801
Rua Luiz Joaquim,,Nossa Senhora da Apresentação,Natal,RN,59114-256,-35.2769727,-5.737520099999999
Travessa Luiz Joaquim,,Nossa Senhora da Apresentação,Natal,RN,59114-264,-35.2769727,-5.737520099999999
Rua Luiz Joaquim de M. Filho,,Rocas,Natal,RN,59012-143,-35.2802314,-5.7316799
Travessa Luiz Justino,,Redinha,Natal,RN,59122-306,-35.2252736,-5.751315399999999
Rua Luiz Justino de Oliveira,,Redinha,Natal,RN,59122-305,-35.2252736,-5.751315399999999
Travessa Luiz Júlio,,Lagoa Azul,Natal,RN,59129-308,-35.2620838,-5.7397858
Rua Luiz Lobo,,Alecrim,Natal,RN,59032-350,-35.2157322,-5.8059689
Rua Luiz Lucas,,Nossa Senhora da Apresentação,Natal,RN,59114-254,-35.2647154,-5.7529075
Rua Luiz Maranhão,,Guarapes,Natal,RN,59074-842,-35.2623025,-5.8366074
Rua Luiz Moura,,Lagoa Azul,Natal,RN,59129-790,-35.2646395,-5.740165
Rua Luiz Pio dos Anjos,,Salinas,Natal,RN,59107-035,-35.2472017,-5.7615275
Vila Luiz Quirino,,Quintas,Natal,RN,59040-249,-35.2353819,-5.799487699999999
Praça Luiz Raimundo de Souza,,Rocas,Natal,RN,59012-660,-35.1965462,-5.7770202
Rua Luiz Romão,,Potengi,Natal,RN,59110-595,-35.2472017,-5.7615275
Rua Luiz Rufino,,Ponta Negra,Natal,RN,59090-321,-35.1675832,-5.8864386
Rua Luiz Sampaio,351,Quintas,Natal,RN,59035-080,-35.2356733,-5.797534199999999
Rua Luiz Sampaio,353,Quintas,Natal,RN,59042-030,-35.2356733,-5.797534199999999
Travessa Luiz Sampaio,,Quintas,Natal,RN,59042-035,-35.2357987,-5.797351
Rua Luiz Souto,,Quintas,Natal,RN,59035-660,-35.2327861,-5.7984969
Rua Luiz Valentim,,Lagoa Azul,Natal,RN,59133-410,-35.2437118,-5.7209695
Rua Luiz XV,,Nordeste,Natal,RN,59042-140,-35.2412042,-5.7994599
Vila Luiz de Tão,,Ponta Negra,Natal,RN,59090-268,-35.1747915,-5.8811993
Rua Luiza Ilda,,Nossa Senhora da Apresentação,Natal,RN,59114-227,-35.280177,-5.7448158
Rua Luiza Paulino,,Nossa Senhora da Apresentação,Natal,RN,59115-667,-35.2679527,-5.744719799999999
Rua Luiza da Costa Sobral,,Pajuçara,Natal,RN,59123-600,-40.3485697,-3.689511199999999
Rua Lupicínio Barros,,Alecrim,Natal,RN,59032-330,-35.2150321,-5.8069111
Travessa Lustosa,,Nossa Senhora da Apresentação,Natal,RN,59114-083,-35.267592,-5.757765699999999
Vila Luz,,Alecrim,Natal,RN,59031-425,-35.2254053,-5.8070876
Rua Luzia Dias,,Felipe Camarão,Natal,RN,59074-460,-35.2540851,-5.8302207
Travessa Luzia Paulina,,Planalto,Natal,RN,59073-191,-35.2494028,-5.8510019
Rua Luzia Paulina da Silva,,Planalto,Natal,RN,59073-186,-35.2494028,-5.8510019
Rua Luzilândia,,Potengi,Natal,RN,59112-150,-35.2629401,-5.7560457
Vila Luzinete,,Alecrim,Natal,RN,59031-250,-35.2175944,-5.7978694
Rua Luzitânia,,Pajuçara,Natal,RN,59131-090,-35.2455717,-5.7313749
Rua Luís Soares,,Redinha,Natal,RN,59122-160,-35.2208425,-5.798670899999999
Rua Luís de França,,Igapó,Natal,RN,59101-040,-35.3100182,-5.7622845
Rua Luíza Fialho,,Pajuçara,Natal,RN,59122-535,-35.2679527,-5.744719799999999
Rua Luíza Ilda,,Nossa Senhora da Apresentação,Natal,RN,59114-127,-35.280177,-5.7448158
Travessa Luíza Ilda,,Nossa Senhora da Apresentação,Natal,RN,59114-128,-35.280177,-5.7448158
Travessa Luíza Lopes,,Nossa Senhora da Apresentação,Natal,RN,59114-216,-35.280177,-5.7448158
Rua Luíza Matias,,Ponta Negra,Natal,RN,59090-308,-35.1715805,-5.8894987
Travessa Lyon,,Felipe Camarão,Natal,RN,59074-153,-35.2659694,-5.822195
Vila Lídia,,Quintas,Natal,RN,59035-146,-35.2234916,-5.8062032
Rua Lírio da Serra,,Redinha,Natal,RN,59122-644,-35.2257505,-5.748300899999999
Rua Lírio do Vale,,Nossa Senhora da Apresentação,Natal,RN,59114-620,-35.2695122,-5.741477499999999
Rua Lírio do Vale,,Nossa Senhora da Apresentação,Natal,RN,59114-609,-35.2695122,-5.741477499999999
Rua Lírio dos Vales,,Pajuçara,Natal,RN,59133-264,-35.2367593,-5.7384854
Travessa Lírios do Vale,,Cidade Nova,Natal,RN,59072-817,-35.2806102,-5.7638916
Rua Lírios dos Campos,,Nossa Senhora da Apresentação,Natal,RN,59114-244,-35.2574579,-5.7373679
Rua Lúcia Viveiros,,Neópolis,Natal,RN,59086-005,-35.2153932,-5.863838599999999
Rua Macajuba,,Pajuçara,Natal,RN,59131-840,-35.2494286,-5.7321319
Rua Macau,,Cidade da Esperança,Natal,RN,59071-130,-35.2402019,-5.8261555
Rua Macaé,,Potengi,Natal,RN,59110-260,-35.25101799999999,-5.7568848
Travessa Macaé,,Potengi,Natal,RN,59110-185,-35.2495122,-5.7592896
Rua Macaíba,,Cidade da Esperança,Natal,RN,59071-210,-35.23831250000001,-5.825232
Rua Macaúba,,Pajuçara,Natal,RN,59131-180,-35.25121,-5.734086
Travessa Macedo,,Cidade da Esperança,Natal,RN,59070-708,-35.2334138,-5.8317663
Rua Macedo de Lima Cosme,,Lagoa Nova,Natal,RN,59062-560,-35.2182434,-5.823184299999999
Rua Maceió,,Neópolis,Natal,RN,59086-280,-35.2083994,-5.8664373
Rua Machado de Assis,,Alecrim,Natal,RN,59040-290,-35.2195838,-5.7944146
Rua Machado de Assis,,Lagoa Azul,Natal,RN,59139-579,-35.2668237,-5.7197828
Rua Macieira,,Potengi,Natal,RN,59120-340,-35.243149,-5.760027600000001
Rua Maciel Pinheiro,,Nordeste,Natal,RN,59042-280,-35.24362929999999,-5.798028400000001
Travessa Madalena,,Felipe Camarão,Natal,RN,59072-414,-35.2473074,-5.8301634
Rua Madre Paulina,,Pajuçara,Natal,RN,59133-383,-35.2631879,-5.8213544
Rua Madre Tereza,,Redinha,Natal,RN,59122-417,-35.2259473,-5.7493922
Rua Madre Vasconcelos,,Candelária,Natal,RN,59065-170,-35.2200093,-5.8425712
Travessa Madre de Deus,,Nossa Senhora da Apresentação,Natal,RN,59115-038,-35.2684583,-5.750674900000001
Travessa Maestro Alcides Cicco,,Ribeira,Natal,RN,59012-540,-35.2043216,-5.7797134
Rua Maestro Edson Garcia,,Pajuçara,Natal,RN,59133-386,-35.2378097,-5.7425767
Rua Maestro Haroldo Santana,,Pajuçara,Natal,RN,59133-385,-35.238861,-5.7401953
Rua Maestro Joca Leiros,,Lagoa Nova,Natal,RN,59075-780,-35.211238,-5.822211999999999
Rua Maestro José Siqueira,,Nossa Senhora da Apresentação,Natal,RN,59114-720,-35.2779652,-5.7593935
Rua Maestro Manoel Ferreira Filho,,Cidade da Esperança,Natal,RN,59070-645,-35.2311012,-5.8259766
Travessa Maestro Milton Siqueira,,Nossa Senhora da Apresentação,Natal,RN,59114-305,-35.2654397,-5.7604237
Rua Maestro Tom Jobim,,Neópolis,Natal,RN,59086-377,-35.215431,-5.869421000000001
Travessa Maestro Tom Jobim,,Neópolis,Natal,RN,59086-378,-35.215431,-5.869421000000001
Rua Maestro Waldemar de Almeida,,Alecrim,Natal,RN,59032-410,-35.2165328,-5.8074503
Vila Mafra,,Alecrim,Natal,RN,59037-704,-35.2193389,-5.799868
Vila Magalhães,,Bom Pastor,Natal,RN,59060-181,-35.2429333,-5.807496899999999
Travessa Magnólia,,Felipe Camarão,Natal,RN,59074-147,-35.253304,-5.8240465
Rua Magé,,Potengi,Natal,RN,59110-210,-35.2523977,-5.7581495
Rua Maia Neto,,Capim Macio,Natal,RN,59080-050,-35.2071043,-5.8541292
Rua Mairiporã,,Lagoa Azul,Natal,RN,59136-110,-35.2534665,-5.723335899999999
Rua Major Afonso Magalhães,,Areia Preta,Natal,RN,59014-170,-35.1923762,-5.7860876
Travessa Major Afonso Magalhães,,Areia Preta,Natal,RN,59014-175,-35.1923762,-5.7860876
Rua Major Francisco Cavalcanti de Oliveira,,Alecrim,Natal,RN,59032-450,-35.221504,-5.8060259
Rua Major Genival,,Bom Pastor,Natal,RN,59060-130,-35.243925,-5.814102999999999
Rua Major Isidoro,,Neópolis,Natal,RN,59086-620,-35.2058242,-5.864898
Rua Major Jorge Martiniano,,Capim Macio,Natal,RN,59082-360,-35.1912031,-5.8698793
Rua Major Laurentino de Morais,,Barro Vermelho,Natal,RN,59020-390,-35.2041443,-5.7989827
Rua Major Newton Leite,,Cidade Alta,Natal,RN,59025-180,-35.2081667,-5.790025099999999
Rua Major Paula Moreira,,Barro Vermelho,Natal,RN,59030-440,-35.2093618,-5.7996547
Rua Majé,,Pajuçara,Natal,RN,59132-830,-35.24577379999999,-5.729972999999999
Rua Mamanguape,,Cidade da Esperança,Natal,RN,59070-140,-35.2332662,-5.8223999
Rua Mamoeiro,,Potengi,Natal,RN,59120-600,-35.2379508,-5.756067
Rua Manacapuru,,Potengi,Natal,RN,59124-180,-35.2474896,-5.7467918
Rua Manaíra,,Nossa Senhora da Apresentação,Natal,RN,59115-450,-35.2637431,-5.7518218
Rua Mandacaru,,Lagoa Nova,Natal,RN,59064-400,-35.219387,-5.828645
Avenida Mangabeira,,Potengi,Natal,RN,59120-420,-35.24131089999999,-5.757607699999999
